movie_title,domestic_distributor,budget,domestic_opening_sales,earliest_release,rating,runtime_minutes,genres,summary_sales,crew_list,cast_list
I Now Pronounce You Chuck & Larry,Universal Pictures,85000000.0,34233750.0,"July 20, 2007",PG-13,115.0,"['Comedy', 'Romance']","[('Domestic', 120059556), ('International', 67074561), ('Worldwide', 187134117)]","['Dennis Dugan', 'Barry Fanaro', 'Alexander Payne', 'Jim Taylor', 'Lew Gallo', 'Michael Bostick', 'Jack Giarraputo', 'Adam Sandler', 'Tom Shadyac', 'Rupert Gregson-Williams', 'Dean Semler', 'Jeff Gourson', 'Perry Andelin Blake']","['Adam Sandler', 'Kevin James', 'Jessica Biel', 'Dan Aykroyd']"
The Mask,New Line Cinema,23000000.0,23117068.0,"July 29, 1994",PG-13,101.0,"['Action', 'Comedy', 'Crime', 'Fantasy']","[('Domestic', 119938730), ('International', 231644677), ('Worldwide', 351583407)]","['Chuck Russell', 'Michael Fallon', 'Mark Verheiden', 'Mike Werb', 'Robert Engelman', 'Randy Edelman', 'John R. Leonetti', 'Arthur Coburn', 'Craig Stearns']","['Jim Carrey', 'Cameron Diaz', 'Peter Riegert', 'Peter Greene']"
Cloudy with a Chance of Meatballs 2,Sony Pictures Entertainment (SPE),78000000.0,34017930.0,"September 26, 2013",PG,95.0,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy', 'Sci-Fi']","[('Domestic', 119793567), ('International', 154532382), ('Worldwide', 274325949)]","['Cody Cameron', 'Kris Pearn', 'Erica Rivinoja', 'John Francis Daley', 'Jonathan Goldstein', 'Phil Lord', 'Christopher Miller', 'Erica Rivinoja', 'Judi Barrett', 'Ron Barrett', 'Kirk Bodyfelt', 'Pam Marsden', 'Mark Mothersbaugh', 'Robert Fisher Jr.', 'Justin K. Thompson']","['Bill Hader', 'Anna Faris', 'Will Forte', 'Neil Patrick Harris']"
Hook,TriStar Pictures,70000000.0,13522535.0,"December 11, 1991",,142.0,"['Adventure', 'Comedy', 'Family', 'Fantasy']","[('Domestic', 119654823), ('International', 181200000), ('Worldwide', 300854823)]","['Steven Spielberg', 'J.M. Barrie', 'J.M. Barrie', 'James V. Hart', 'Nick Castle', 'James V. Hart', 'Malia Scotch Marmo', 'Kathleen Kennedy', 'Frank Marshall', 'Gerald R. Molen', 'John Williams', 'Dean Cundey', 'Michael Kahn', 'Norman Garwood']","['Dustin Hoffman', 'Robin Williams', 'Julia Roberts', 'Bob Hoskins']"
Blazing Saddles,Warner Bros.,,,"February 7, 1974",,93.0,"['Comedy', 'Western']","[('Domestic', 119601481), ('International', 119601481)]","['Mel Brooks', 'Mel Brooks', 'Norman Steinberg', 'Andrew Bergman', 'Richard Pryor', 'Alan Uger', 'Andrew Bergman', 'Michael Hertzberg', 'John Morris', 'Joseph F. Biroc', 'Danford B. Greene', 'John C. Howard', 'Peter Wooley']","['Cleavon Little', 'Gene Wilder', 'Slim Pickens', 'Harvey Korman']"
Walk the Line,Twentieth Century Fox,28000000.0,22347341.0,"February 2, 2005",PG-13,136.0,"['Biography', 'Drama', 'Music', 'Romance']","[('Domestic', 119519402), ('International', 67278584), ('Worldwide', 186797986)]","['James Mangold', 'Johnny Cash', 'Johnny Cash', 'Gill Dennis', 'James Mangold', 'Patrick Carr', 'James Keach', 'Cathy Konrad', 'T Bone Burnett', 'Phedon Papamichael', 'Michael McCusker', 'David J. Bomba']","['Joaquin Phoenix', 'Reese Witherspoon', 'Ginnifer Goodwin', 'Robert Patrick']"
G,Walt Disney Studios Motion Pictures,150000000.0,31706934.0,"July 23, 2009",PG,88.0,"['Action', 'Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy', 'Sci-Fi']","[('Domestic', 119436770), ('International', 173381071), ('Worldwide', 292817841)]","['Hoyt Yeatman', 'Cormac Wibberley', 'Marianne Wibberley', 'Hoyt Yeatman', 'David P.I. James', 'Jerry Bruckheimer', 'Trevor Rabin', 'Bojan Bazelli', 'Mark Goldblatt', 'Jason Hellmann', 'Deborah Evans']","['Will Arnett', 'Penélope Cruz', 'Zach Galifianakis', 'Bill Nighy']"
Total Recall,Sony Pictures Entertainment (SPE),65000000.0,25533700.0,"June 1, 1990",,113.0,"['Action', 'Sci-Fi', 'Thriller']","[('Domestic', 119412921), ('International', 141905000), ('Worldwide', 261317921)]","['Paul Verhoeven', 'Philip K. Dick', 'Ronald Shusett', ""Dan O'Bannon"", 'Jon Povill', 'Ronald Shusett', ""Dan O'Bannon"", 'Gary Goldman', 'Buzz Feitshans', 'Ronald Shusett', 'Jerry Goldsmith', 'Jost Vacano', 'Frank J. Urioste', 'William Sandell']","['Arnold Schwarzenegger', 'Sharon Stone', 'Michael Ironside', 'Rachel Ticotin']"
On Golden Pond,Universal Pictures,,89213.0,"December 4, 1981",,109.0,['Drama'],"[('Domestic', 119285432), ('International', 119285432)]","['Mark Rydell', 'Ernest Thompson', 'Ernest Thompson', 'Bruce Gilbert', 'Dave Grusin', 'Billy Williams', 'Robert L. Wolfe', 'Stephen B. Grimes']","['Katharine Hepburn', 'Henry Fonda', 'Jane Fonda', 'Doug McKeon']"
The Other Guys,Sony Pictures Entertainment (SPE),100000000.0,35543162.0,"August 6, 2010",PG-13,107.0,"['Action', 'Comedy', 'Crime']","[('Domestic', 119219978), ('International', 51238944), ('Worldwide', 170458922)]","['Adam McKay', 'Adam McKay', 'Chris Henchy', 'Patrick Crowley', 'Will Ferrell', 'Adam McKay', 'Jimmy Miller', 'Jon Brion', 'Oliver Wood', 'Brent White', 'Clayton Hartley']","['Will Ferrell', 'Mark Wahlberg', 'Derek Jeter', 'Eva Mendes']"
Fahrenheit 9/11,Lionsgate,6000000.0,23920637.0,"June 23, 2004",R,122.0,"['Documentary', 'Drama', 'War']","[('Domestic', 119194771), ('International', 103252111), ('Worldwide', 222446882)]","['Michael Moore', 'Michael Moore', 'Jim Czarnecki', 'Kathleen Glynn', 'Michael Moore', 'Jeff Gibbs', 'Kurt Engfehr', 'Woody Richman', 'Christopher Seward']","['Michael Moore', 'George W. Bush', 'Ben Affleck', 'Stevie Wonder']"
Back to the Future Part II,Universal Pictures,40000000.0,27835125.0,"November 22, 1989",,108.0,"['Adventure', 'Comedy', 'Sci-Fi']","[('Domestic', 119000002), ('International', 213500000), ('Worldwide', 331950002)]","['Robert Zemeckis', 'Robert Zemeckis', 'Bob Gale', 'Robert Zemeckis', 'Bob Gale', 'Bob Gale', 'Neil Canton', 'Bob Gale', 'Alan Silvestri', 'Dean Cundey', 'Harry Keramidas', 'Arthur Schmidt', 'Rick Carter']","['Michael J. Fox', 'Christopher Lloyd', 'Lea Thompson', 'Thomas F. Wilson']"
The Sum of All Fears,Paramount Pictures,68000000.0,31178526.0,"May 31, 2002",PG-13,124.0,"['Action', 'Drama', 'Thriller', 'War']","[('Domestic', 118907036), ('International', 75014336), ('Worldwide', 193921372)]","['Phil Alden Robinson', 'Tom Clancy', 'Paul Attanasio', 'Daniel Pyne', 'Mace Neufeld', 'Jerry Goldsmith', 'John Lindley', 'Nicolas De Toth', 'Neil Travis', 'Jeannine Oppewall']","['Ben Affleck', 'Morgan Freeman', 'Ian Mongrain', 'Russell Bobbitt']"
Hairspray,New Line Cinema,,27800000.0,"July 19, 2007",PG,117.0,"['Comedy', 'Drama', 'Musical', 'Romance']","[('Domestic', 118871849), ('International', 84681073), ('Worldwide', 203552922)]","['Adam Shankman', 'Leslie Dixon', 'John Waters', ""Mark O'Donnell"", 'Thomas Meehan', 'Neil Meron', 'Craig Zadan', 'Marc Shaiman', 'Bojan Bazelli', 'Michael Tronick', 'David Gropman']","['John Travolta', 'Queen Latifah', 'Nikki Blonsky', 'Michelle Pfeiffer']"
The Break,Universal Pictures,52000000.0,39172785.0,"June 2, 2006",PG-13,106.0,"['Comedy', 'Drama', 'Romance']","[('Domestic', 118703275), ('International', 86964935), ('Worldwide', 205668210)]","['Peyton Reed', 'Jeremy Garelick', 'Jay Lavender', 'Vince Vaughn', 'Jeremy Garelick', 'Jay Lavender', 'Scott Stuber', 'Vince Vaughn', 'Jon Brion', 'Eric Alan Edwards', 'Dan Lebental', 'David Rosenbloom', 'Andrew Laws']","['Jennifer Aniston', 'Vince Vaughn', 'Jon Favreau', 'Joey Lauren Adams']"
A Series of Unfortunate Events,Paramount Pictures,140000000.0,30061756.0,"December 16, 2004",PG,108.0,"['Adventure', 'Comedy', 'Family', 'Fantasy']","[('Domestic', 118634549), ('International', 92833686), ('Worldwide', 211468235)]","['Brad Silberling', 'Robert Gordon', 'Daniel Handler', 'Laurie MacDonald', 'Walter F. Parkes', 'Jim Van Wyck', 'Thomas Newman', 'Emmanuel Lubezki', 'Michael Kahn', 'Rick Heinrichs']","['Jim Carrey', 'Jude Law', 'Meryl Streep', 'Liam Aiken']"
Blades of Glory,DreamWorks,61000000.0,33014202.0,"March 30, 2007",PG-13,93.0,"['Comedy', 'Sport']","[('Domestic', 118594548), ('International', 27115799), ('Worldwide', 145710347)]","['Josh Gordon', 'Will Speck', 'Jeff Cox', 'Craig Cox', 'John Altschuler', 'Dave Krinsky', 'Craig Cox', 'Jeff Cox', 'Busy Philipps', 'Stuart Cornfeld', 'John Jacobs', 'Ben Stiller', 'Theodore Shapiro', 'Stefan Czapsky', 'Richard Pearson', 'Stephen J. Lineweaver']","['Will Ferrell', 'Jon Heder', 'Amy Poehler', 'Will Arnett']"
Salt,Sony Pictures Entertainment (SPE),110000000.0,36011243.0,"July 21, 2010",PG-13,100.0,"['Action', 'Thriller']","[('Domestic', 118311368), ('International', 175191986), ('Worldwide', 293503354)]","['Phillip Noyce', 'Kurt Wimmer', 'Lorenzo di Bonaventura', 'Sunil Perkash', 'James Newton Howard', 'Robert Elswit', 'Stuart Baird', 'John Gilroy', 'Scott Chambliss']","['Angelina Jolie', 'Liev Schreiber', 'Chiwetel Ejiofor', 'Daniel Olbrychski']"
Basic Instinct,TriStar Pictures,49000000.0,15129385.0,"March 20, 1992",R,127.0,"['Drama', 'Mystery', 'Thriller']","[('Domestic', 117727224), ('International', 235200000), ('Worldwide', 352927224)]","['Paul Verhoeven', 'Joe Eszterhas', 'Alan Marshall', 'Jerry Goldsmith', 'Jan de Bont', 'Frank J. Urioste', 'Terence Marsh']","['Michael Douglas', 'Sharon Stone', 'George Dzundza', 'Jeanne Tripplehorn']"
Now You See Me,Lionsgate,75000000.0,29350389.0,"May 29, 2013",PG-13,115.0,"['Crime', 'Mystery', 'Thriller']","[('Domestic', 117723989), ('International', 234000000), ('Worldwide', 351723989)]","['Louis Leterrier', 'Ed Solomon', 'Boaz Yakin', 'Edward Ricourt', 'Boaz Yakin', 'Edward Ricourt', 'Bobby Cohen', 'Alex Kurtzman', 'Roberto Orci', 'Brian Tyler', 'Mitchell Amundsen', 'Larry Fong', 'Robert Leighton', 'Vincent Tabaillon', 'Peter Wenham']","['Jesse Eisenberg', 'Common', 'Mark Ruffalo', 'Woody Harrelson']"
Ford v Ferrari,Twentieth Century Fox,97600000.0,31474958.0,"November 13, 2019",PG-13,152.0,"['Action', 'Biography', 'Drama', 'Sport']","[('Domestic', 117624357), ('International', 107883853), ('Worldwide', 225508210)]","['James Mangold', 'Jez Butterworth', 'John-Henry Butterworth', 'Jason Keller', 'Peter Chernin', 'James Mangold', 'Jenno Topping', 'Marco Beltrami', 'Buck Sanders', 'Phedon Papamichael', 'Andrew Buckland', 'Michael McCusker', 'Dirk Westervelt', 'François Audouy']","['Matt Damon', 'Christian Bale', 'Jon Bernthal', 'Caitriona Balfe']"
Big Momma's House,Twentieth Century Fox,30000000.0,25661041.0,"June 2, 2000",PG-13,99.0,"['Action', 'Comedy', 'Crime']","[('Domestic', 117559438), ('International', 56400000), ('Worldwide', 173959438)]","['Raja Gosnell', 'Darryl Quarles', 'Darryl Quarles', 'Don Rhymer', 'David T. Friendly', 'Michael Green', 'Richard Gibbs', ""Michael D. O'Shea"", 'Kent Beyda', 'Bruce Green', 'Craig Stearns']","['Martin Lawrence', 'Nia Long', 'Paul Giamatti', 'Jascha Washington']"
Die Hard 2,Twentieth Century Fox,70000000.0,21744661.0,"July 6, 1990",,124.0,"['Action', 'Thriller']","[('Domestic', 117540947), ('International', 122490327), ('Worldwide', 240031274)]","['Renny Harlin', 'Steven E. de Souza', 'Doug Richardson', 'Walter Wager', 'Roderick Thorp', 'Charles Gordon', 'Lawrence Gordon', 'Joel Silver', 'Michael Kamen', 'Oliver Wood', 'Stuart Baird', 'Robert A. Ferretti', 'John Vallone']","['Bruce Willis', 'William Atherton', 'Bonnie Bedelia', 'Reginald VelJohnson']"
Horrible Bosses,Warner Bros.,35000000.0,28302165.0,"July 7, 2011",R,98.0,"['Comedy', 'Crime']","[('Domestic', 117538559), ('International', 92300000), ('Worldwide', 209838559)]","['Seth Gordon', 'Michael Markowitz', 'John Francis Daley', 'Jonathan Goldstein', 'Michael Markowitz', 'Brett Ratner', 'Jay Stern', 'Christopher Lennertz', 'David Hennings', 'Peter Teschner', 'Shepherd Frankel']","['Jason Bateman', 'Charlie Day', 'Jason Sudeikis', 'Steve Wiebe']"
The Nun,Warner Bros.,22000000.0,53807379.0,"September 5, 2018",R,96.0,"['Horror', 'Mystery', 'Thriller']","[('Domestic', 117450119), ('International', 248101575), ('Worldwide', 365551694)]","['Corin Hardy', 'Gary Dauberman', 'James Wan', 'Gary Dauberman', 'Peter Safran', 'James Wan', 'Abel Korzeniowski', 'Maxime Alexandre', 'Michel Aller', 'Ken Blackwell', 'Jennifer Spence']","['Demián Bichir', 'Taissa Farmiga', 'Jonas Bloquet', 'Bonnie Aarons']"
Rocky,United Artists,,,"November 21, 1976",,,"['Drama', 'Sport']","[('Domestic', 117235147), ('International', 15235), ('Worldwide', 117250382)]","['John G. Avildsen', 'Sylvester Stallone', 'Robert Chartoff', 'Irwin Winkler', 'Bill Conti', 'James Crabe', 'Scott Conrad', 'Richard Halsey', 'William J. Cassidy']","['Sylvester Stallone', 'Talia Shire', 'Burt Young', 'Carl Weathers']"
Jackass 3D,Paramount Pictures,20000000.0,50353641.0,"October 15, 2010",R,95.0,"['Action', 'Comedy', 'Documentary']","[('Domestic', 117229692), ('International', 54456100), ('Worldwide', 171685792)]","['Jeff Tremaine', 'Jeff Tremaine', 'Johnny Knoxville', 'Bam Margera', 'Steve-O', 'Chris Pontius', 'Ryan Dunn', ""Jason 'Wee Man' Acuña"", 'Preston Lacy', 'Ehren McGhehey', 'Dave England', 'Spike Jonze', 'Loomis Fall', 'Barry Owen Smoler', 'The Dudesons', 'Dave Carnie', 'Mike Kassak', 'Madison Clapp', 'Knate Lee', 'Derek Freda', 'Trip Taylor', 'Sean Cliver', 'Dimitry Elyashkevich', 'J.P. Blackmon', 'Rick Kosick', 'Harrison Stone', 'Spike Jonze', 'Johnny Knoxville', 'Jeff Tremaine', 'Amjad Albasel', 'Sam Spiegel', 'Lance Bangs', 'Dimitry Elyashkevich', 'Rick Kosick', 'Seth Casriel', 'Matthew Kosinski', 'Matthew Probst', 'James Peter Blackmon', 'Seth Meisterman']","['Johnny Knoxville', 'Steve-O', 'Bam Margera', 'Ryan Dunn']"
Ocean's Thirteen,Warner Bros.,,36133403.0,"June 6, 2007",PG-13,122.0,"['Action', 'Crime', 'Thriller']","[('Domestic', 117154724), ('International', 194157900), ('Worldwide', 311312624)]","['Steven Soderbergh', 'Brian Koppelman', 'David Levien', 'George Clayton Johnson', 'Jack Golden Russell', 'Jerry Weintraub', 'David Holmes', 'Steven Soderbergh', 'Stephen Mirrione', 'Philip Messina']","['George Clooney', 'Brad Pitt', 'Matt Damon', 'Michael Mantell']"
S.W.A.T.,Sony Pictures Entertainment (SPE),80000000.0,37062535.0,"August 8, 2003",PG-13,117.0,"['Action', 'Adventure', 'Crime', 'Thriller']","[('Domestic', 116934650), ('International', 90790989), ('Worldwide', 207725639)]","['Clark Johnson', 'Robert Hamner', 'Ron Mita', 'Jim McClain', 'David Ayer', 'David McKenna', 'Dan Halsted', 'Chris Lee', 'Neal H. Moritz', 'Elliot Goldenthal', 'Gabriel Beristain', 'Michael Tronick', 'Mayne Berke']","['Samuel L. Jackson', 'Colin Farrell', 'Michelle Rodriguez', 'LL Cool J']"
The Wolf of Wall Street,Paramount Pictures,100000000.0,18361578.0,"December 25, 2013",R,,"['Biography', 'Crime', 'Drama']","[('Domestic', 116900694), ('International', 275100000), ('Worldwide', 392000694)]","['Martin Scorsese', 'Terence Winter', 'Jordan Belfort', 'Riza Aziz', 'Leonardo DiCaprio', 'Joey McFarland', 'Martin Scorsese', 'Emma Tillinger Koskoff', 'Rodrigo Prieto', 'Thelma Schoonmaker', 'Bob Shaw']","['Leonardo DiCaprio', 'Jonah Hill', 'Margot Robbie', 'Matthew McConaughey']"
8 Mile,Universal Pictures,41000000.0,51240555.0,"November 8, 2002",R,110.0,"['Drama', 'Music']","[('Domestic', 116750901), ('International', 126124177), ('Worldwide', 242875078)]","['Curtis Hanson', 'Scott Silver', 'Brian Grazer', 'Curtis Hanson', 'Jimmy Iovine', 'Rodrigo Prieto', 'Craig Kitson', 'Jay Rabinowitz', 'Philip Messina']","['Eminem', 'Brittany Murphy', 'Kim Basinger', 'Mekhi Phifer']"
Double Jeopardy,Paramount Pictures,70000000.0,23162542.0,"September 24, 1999",R,105.0,"['Crime', 'Drama', 'Mystery', 'Thriller']","[('Domestic', 116741558), ('International', 61100000), ('Worldwide', 177841558)]","['Bruce Beresford', 'David Weisberg', 'Douglas Cook', 'Leonard Goldberg', 'Normand Corbeil', 'Peter James', 'Mark Warner', 'Howard Cummings']","['Ashley Judd', 'Tommy Lee Jones', 'Bruce Greenwood', 'Benjamin Weir']"
Lee Daniels' The Butler,The Weinstein Company,30000000.0,24637312.0,"August 16, 2013",PG-13,132.0,"['Biography', 'Drama']","[('Domestic', 116632095), ('International', 60681700), ('Worldwide', 177313795)]","['Lee Daniels', 'Danny Strong', 'Wil Haygood', 'Lee Daniels', 'Cassian Elwes', 'Buddy Patrick', 'Pamela Oas Williams', 'Laura Ziskin', 'Rodrigo Leão', 'Andrew Dunn', 'Brian A. Kates', 'Joe Klotz', 'Tim Galvin']","['Forest Whitaker', 'Oprah Winfrey', 'John Cusack', 'Jane Fonda']"
Green Lantern,Warner Bros.,200000000.0,53174303.0,"June 15, 2011",PG-13,114.0,"['Action', 'Adventure', 'Sci-Fi']","[('Domestic', 116601172), ('International', 103250000), ('Worldwide', 219851172)]","['Martin Campbell', 'Greg Berlanti', 'Michael Green', 'Marc Guggenheim', 'Michael Goldenberg', 'Greg Berlanti', 'Michael Green', 'Marc Guggenheim', 'Greg Berlanti', 'Donald De Line', 'James Newton Howard', 'Dion Beebe', 'Stuart Baird', 'Grant Major']","['Ryan Reynolds', 'Blake Lively', 'Peter Sarsgaard', 'Mark Strong']"
Notting Hill,Universal Pictures,42000000.0,21811180.0,"May 28, 1999",PG-13,124.0,"['Comedy', 'Drama', 'Romance']","[('Domestic', 116089678), ('International', 247800000), ('Worldwide', 124205451)]","['Roger Michell', 'Richard Curtis', 'Duncan Kenworthy', 'Trevor Jones', 'Michael Coulter', 'Nick Moore', 'Stuart Craig']","['Hugh Grant', 'Julia Roberts', 'Richard McCabe', 'Rhys Ifans']"
The Towering Inferno,Twentieth Century Fox,14000000.0,,"December 14, 1974",,165.0,"['Action', 'Drama', 'Thriller']","[('Domestic', 116000000), ('International', 116000000)]","['John Guillermin', 'Richard Martin Stern', 'Thomas N. Scortia', 'Frank M. Robinson', 'Stirling Silliphant', 'Irwin Allen', 'John Williams', 'Fred J. Koenekamp', 'Carl Kress', 'Harold F. Kress', 'William J. Creber']","['Paul Newman', 'Steve McQueen', 'William Holden', 'Faye Dunaway']"
You've Got Mail,Warner Bros.,65000000.0,18426749.0,"December 18, 1998",PG,119.0,"['Comedy', 'Drama', 'Romance']","[('Domestic', 115821495), ('International', 135000000), ('Worldwide', 250821495)]","['Nora Ephron', 'Miklós László', 'Nora Ephron', 'Delia Ephron', 'Nora Ephron', 'Lauren Shuler Donner', 'George Fenton', 'John Lindley', 'Richard Marks', 'Dan Davis']","['Tom Hanks', 'Meg Ryan', 'Greg Kinnear', 'Parker Posey']"
Ghost Rider,Sony Pictures Entertainment (SPE),110000000.0,45388836.0,"February 14, 2007",PG-13,110.0,"['Action', 'Fantasy', 'Thriller']","[('Domestic', 115802596), ('International', 112935797), ('Worldwide', 228738393)]","['Mark Steven Johnson', 'Mark Steven Johnson', 'Mark Steven Johnson', 'Avi Arad', 'Michael De Luca', 'Gary Foster', 'Steven Paul', 'Christopher Young', 'Russell Boyd', 'Richard Francis-Bruce', 'Kirk M. Petruccelli']","['Nicolas Cage', 'Eva Mendes', 'Sam Elliott', 'Matt Long']"
Creed II,Metro-Goldwyn-Mayer (MGM),50000000.0,35574710.0,"November 21, 2018",PG-13,130.0,"['Drama', 'Sport']","[('Domestic', 115715889), ('International', 98500000), ('Worldwide', 214215889)]","['Steven Caple Jr.', 'Juel Taylor', 'Sylvester Stallone', 'Sascha Penn', 'Cheo Hodari Coker', 'Ryan Coogler', 'Steven Caple Jr.', 'William Chartoff', 'Sylvester Stallone', 'Kevin King Templeton', 'Charles Winkler', 'David Winkler', 'Irwin Winkler', 'Ludwig Göransson', 'Kramer Morgenthau', 'Dana E. Glauberman', 'Saira Haider', 'Paul Harb', 'Franco-Giacomo Carbone']","['Michael B. Jordan', 'Sylvester Stallone', 'Tessa Thompson', 'Phylicia Rashad']"
Remember the Titans,Walt Disney Studios Motion Pictures,30000000.0,20905831.0,"September 29, 2000",PG,113.0,"['Biography', 'Drama', 'Sport']","[('Domestic', 115654751), ('International', 21051932), ('Worldwide', 136706683)]","['Boaz Yakin', 'Gregory Allen Howard', 'Jerry Bruckheimer', 'Chad Oman', 'Trevor Rabin', 'Philippe Rousselot', 'Michael Tronick', 'Deborah Evans']","['Denzel Washington', 'Will Patton', 'Wood Harris', 'Ryan Hurst']"
District 9,TriStar Pictures,30000000.0,37354308.0,"August 13, 2009",R,112.0,"['Action', 'Sci-Fi', 'Thriller']","[('Domestic', 115646235), ('International', 95242715), ('Worldwide', 210888950)]","['Neill Blomkamp', 'Neill Blomkamp', 'Terri Tatchell', 'Carolynne Cunningham', 'Peter Jackson', 'Clinton Shorter', 'Trent Opaloch', 'Julian Clarke', 'Philip Ivey']","['Sharlto Copley', 'David James', 'Jason Cope', 'Nathalie Boltt']"
Unbroken,Universal Pictures,65000000.0,30621445.0,"December 25, 2014",PG-13,137.0,"['Action', 'Biography', 'Drama', 'Sport', 'War']","[('Domestic', 115637895), ('International', 45821402), ('Worldwide', 161459297)]","['Angelina Jolie', 'Joel Coen', 'Ethan Coen', 'Richard LaGravenese', 'William Nicholson', 'Laura Hillenbrand', 'Matthew Baer', 'Angelina Jolie', 'Erwin Stoff', 'Clayton Townsend', 'Alexandre Desplat', 'Roger Deakins', 'William Goldenberg', 'Tim Squyres', 'Jon Hutman']","[""Jack O'Connell"", 'Miyavi', 'Domhnall Gleeson', 'Garrett Hedlund']"
Peter Rabbit,Sony Pictures Entertainment (SPE),50000000.0,25010928.0,"February 8, 2018",PG,95.0,"['Adventure', 'Comedy', 'Family', 'Fantasy']","[('Domestic', 115253424), ('International', 236013009), ('Worldwide', 351266433)]","['Will Gluck', 'Rob Lieber', 'Will Gluck', 'Rob Lieber', 'Will Gluck', 'Beatrix Potter', 'Will Gluck', 'Zareh Nalbandian', 'Dominic Lewis', 'Peter Menzies Jr.', 'Christian Gazal', 'Jonathan Tappin', 'Roger Ford']","['James Corden', 'Fayssal Bazzi', 'Domhnall Gleeson', 'Sia']"
Big,Twentieth Century Fox,,8216190.0,"June 3, 1988",,104.0,"['Comedy', 'Drama', 'Fantasy', 'Romance']","[('Domestic', 115227281), ('International', 36700000), ('Worldwide', 151668774)]","['Penny Marshall', 'Gary Ross', 'Anne Spielberg', 'James L. Brooks', 'Robert Greenhut', 'Howard Shore', 'Barry Sonnenfeld', 'Barry Malkin', 'Santo Loquasto']","['Tom Hanks', 'Elizabeth Perkins', 'Robert Loggia', 'John Heard']"
Girls Trip,Universal Pictures,19000000.0,31201920.0,"July 21, 2017",R,122.0,"['Adventure', 'Comedy', 'Drama']","[('Domestic', 115171585), ('International', 25380774), ('Worldwide', 140552359)]","['Malcolm D. Lee', 'Erica Rivinoja', 'Kenya Barris', 'Tracy Oliver', 'Kenya Barris', 'Tracy Oliver', 'Malcolm D. Lee', 'Will Packer', 'David Newman', 'Greg Gardiner', 'Paul Millspaugh', 'Keith Brian Burns']","['Regina Hall', 'Queen Latifah', 'Jada Pinkett Smith', 'Tiffany Haddish']"
The Karate Kid Part II,Columbia Pictures,,12652336.0,"June 20, 1986",,113.0,"['Action', 'Family', 'Sport']","[('Domestic', 115103979), ('International', 115103979)]","['John G. Avildsen', 'Robert Mark Kamen', 'Robert Mark Kamen', 'Jerry Weintraub', 'Bill Conti', 'James Crabe', 'John G. Avildsen', 'David Garfield', 'Jane Kurson', 'William J. Cassidy']","['Pat Morita', 'Ralph Macchio', 'Pat E. Johnson', 'Bruce Malmuth']"
American Graffiti,Universal Pictures,,,"August 1, 1973",,110.0,"['Comedy', 'Drama']","[('Domestic', 115000000), ('International', 115000000)]","['George Lucas', 'George Lucas', 'Gloria Katz', 'Willard Huyck', 'Francis Ford Coppola', ""Jan D'Alquen"", 'Ron Eveslage', 'Verna Fields', 'Marcia Lucas']","['Richard Dreyfuss', 'Ron Howard', 'Paul Le Mat', 'Charles Martin Smith']"
