movie_title,domestic_distributor,budget,domestic_opening_sales,earliest_release,rating,runtime_minutes,genres,summary_sales,crew_list,cast_list
Tarzan,Walt Disney Studios Motion Pictures,130000000.0,34221968.0,"June 16, 1999",G,88.0,"['Adventure', 'Animation', 'Family']","[('Domestic', 171091819), ('International', 277100000), ('Worldwide', 448191819)]","['Chris Buck', 'Kevin Lima', 'Tab Murphy', 'Bob Tzudiker', 'Noni White', 'Stephen J. Anderson', 'Mark Kennedy', 'Carole Holliday', 'Gaëtan Brizzi', 'Paul Brizzi', 'Don Dougherty', 'Ed Gombert', 'Randy Haycock', 'Don Hall', 'Kevin Harkey', 'Glen Keane', 'Burny Mattinson', 'Frank Nissen', 'John Norton', 'Jeff Snow', 'Michael Surrey', 'Chris Ure', 'Mark Walton', 'Stevie Wermers', 'Kelly Wightman', 'John Ramirez', 'Edgar Rice Burroughs', 'Bonnie Arnold', 'Mark Mancina', 'Gregory Perler']","['Tony Goldwyn', 'Minnie Driver', 'Brian Blessed', 'Glenn Close']"
John Wick: Chapter 3,Lionsgate,75000000.0,56818067.0,"May 15, 2019",R,130.0,"['Action', 'Crime', 'Thriller']","[('Domestic', 171015687), ('International', 156266092), ('Worldwide', 327281779)]","['Chad Stahelski', 'Derek Kolstad', 'Shay Hatten', 'Chris Collins', 'Marc Abrams', 'Derek Kolstad', 'Derek Kolstad', 'Basil Iwanyk', 'Erica Lee', 'Tyler Bates', 'Joel J. Richard', 'Dan Laustsen', 'Evan Schiff', 'Kevin Kavanaugh']","['Keanu Reeves', 'Halle Berry', 'Ian McShane', 'Laurence Fishburne']"
A Beautiful Mind,Universal Pictures,58000000.0,367151.0,"December 21, 2001",PG-13,135.0,"['Biography', 'Drama']","[('Domestic', 170742341), ('International', 146048916), ('Worldwide', 316791257)]","['Ron Howard', 'Akiva Goldsman', 'Sylvia Nasar', 'Brian Grazer', 'Ron Howard', 'James Horner', 'Roger Deakins', 'Daniel P. Hanley', 'Mike Hill', 'Wynn Thomas']","['Russell Crowe', 'Ed Harris', 'Jennifer Connelly', 'Christopher Plummer']"
Chicago,Miramax,45000000.0,2074929.0,"February 26, 2002",PG-13,113.0,"['Comedy', 'Crime', 'Musical']","[('Domestic', 170687518), ('International', 136089214), ('Worldwide', 306776732)]","['Rob Marshall', 'Bill Condon', 'Bob Fosse', 'Fred Ebb', 'Maurine Dallas Watkins', 'Martin Richards', 'Dion Beebe', 'Martin Walsh', 'John Myhre']","['Renée Zellweger', 'Catherine Zeta-Jones', 'Richard Gere', 'Taye Diggs']"
The Help,Walt Disney Studios Motion Pictures,25000000.0,26044590.0,"August 10, 2011",PG-13,146.0,['Drama'],"[('Domestic', 169708112), ('International', 46931000), ('Worldwide', 216639112)]","['Tate Taylor', 'Tate Taylor', 'Kathryn Stockett', 'Michael Barnathan', 'Chris Columbus', 'Brunson Green', 'Thomas Newman', 'Stacy Wilde', 'Stephen Goldblatt', 'Hughes Winborne', 'Mark Ricker']","['Emma Stone', 'Viola Davis', 'Octavia Spencer', 'Bryce Dallas Howard']"
Hotel Transylvania 2,Sony Pictures Entertainment (SPE),80000000.0,48464322.0,"September 21, 2015",PG,89.0,"['Animation', 'Comedy', 'Family', 'Fantasy']","[('Domestic', 169700110), ('International', 305099890), ('Worldwide', 474800000)]","['Genndy Tartakovsky', 'Robert Smigel', 'Adam Sandler', 'Todd Durham', 'Michelle Murdocca', 'Mark Mothersbaugh', 'Catherine Apple', 'Michael Kurinsky']","['Adam Sandler', 'Andy Samberg', 'Selena Gomez', 'Kevin James']"
Hidden Figures,Twentieth Century Fox,25000000.0,515499.0,"December 25, 2016",PG,127.0,"['Biography', 'Drama', 'History']","[('Domestic', 169607287), ('International', 66349611), ('Worldwide', 235956898)]","['Theodore Melfi', 'Allison Schroeder', 'Theodore Melfi', 'Margot Lee Shetterly', 'Peter Chernin', 'Donna Gigliotti', 'Theodore Melfi', 'Jenno Topping', 'Pharrell Williams', 'Benjamin Wallfisch', 'Pharrell Williams', 'Hans Zimmer', 'Mandy Walker', 'Peter Teschner', 'Wynn Thomas']","['Taraji P. Henson', 'Octavia Spencer', 'Janelle Monáe', 'Kevin Costner']"
Bridesmaids,Universal Pictures,32500000.0,26247410.0,"May 12, 2011",R,125.0,"['Comedy', 'Romance']","[('Domestic', 169106725), ('International', 119276798), ('Worldwide', 288383523)]","['Paul Feig', 'Kristen Wiig', 'Annie Mumolo', 'Judd Apatow', 'Barry Mendel', 'Clayton Townsend', 'Michael Andrews', 'Robert D. Yeoman', 'William Kerr', 'Michael L. Sale', 'Jefferson Sage']","['Kristen Wiig', 'Maya Rudolph', 'Rose Byrne', 'Terry Crews']"
Quantum of Solace,Sony Pictures Entertainment (SPE),200000000.0,67528882.0,"October 31, 2008",PG-13,106.0,"['Action', 'Adventure', 'Thriller']","[('Domestic', 168368427), ('International', 421212055), ('Worldwide', 589580482)]","['Marc Forster', 'Paul Haggis', 'Neal Purvis', 'Robert Wade', 'Barbara Broccoli', 'Michael G. Wilson', 'David Arnold', 'Roberto Schaefer', 'Matt Chesse', 'Richard Pearson', 'Dennis Gassner']","['Daniel Craig', 'Olga Kurylenko', 'Mathieu Amalric', 'Judi Dench']"
Wild Hogs,Walt Disney Studios Motion Pictures,,39699023.0,"March 2, 2007",PG-13,100.0,"['Action', 'Adventure', 'Comedy']","[('Domestic', 168273550), ('International', 85351877), ('Worldwide', 253625427)]","['Walt Becker', 'Brad Copeland', 'Todd Lieberman', 'Brian Robbins', 'Michael Tollin', 'Teddy Castellucci', 'Robbie Greenberg', 'Christopher Greenbury', 'Stuart H. Pappé', 'Michael Corenblith']","['Tim Allen', 'Martin Lawrence', 'John Travolta', 'William H. Macy']"
Kong: Skull Island,Warner Bros.,185000000.0,61025472.0,"March 8, 2017",PG-13,118.0,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']","[('Domestic', 168052812), ('International', 398600000), ('Worldwide', 566652812)]","['Jordan Vogt-Roberts', 'Dan Gilroy', 'Max Borenstein', 'Derek Connolly', 'John Gatins', 'Merian C. Cooper', 'Edgar Wallace', 'Alex Garcia', 'Jon Jashni', 'Mary Parent', 'Thomas Tull', 'Henry Jackman', 'Larry Fong', 'Richard Pearson', 'Stefan Dechant']","['Tom Hiddleston', 'Samuel L. Jackson', 'Brie Larson', 'John C. Reilly']"
Three Men and a Baby,Walt Disney Studios Motion Pictures,11000000.0,10384392.0,"November 25, 1987",,102.0,"['Comedy', 'Drama', 'Family']","[('Domestic', 167780960), ('International', 167780960)]","['Leonard Nimoy', 'Coline Serreau', 'James Orr', 'Jim Cruickshank', 'Robert W. Cort', 'Ted Field', 'Marvin Hamlisch', 'Adam Greenberg', 'Michael A. Stevenson', 'Peter S. Larkin']","['Tom Selleck', 'Steve Guttenberg', 'Ted Danson', 'Nancy Travis']"
Gone Girl,Twentieth Century Fox,61000000.0,37513109.0,"October 2, 2014",R,149.0,"['Drama', 'Mystery', 'Thriller']","[('Domestic', 167767189), ('International', 201563174), ('Worldwide', 369330363)]","['David Fincher', 'Gillian Flynn', 'Gillian Flynn', 'Ceán Chaffin', 'Joshua Donen', 'Arnon Milchan', 'Reese Witherspoon', 'Trent Reznor', 'Atticus Ross', 'Jeff Cronenweth', 'Kirk Baxter', 'Donald Graham Burt']","['Ben Affleck', 'Rosamund Pike', 'Neil Patrick Harris', 'Tyler Perry']"
Hotel Transylvania 3: Summer Vacation,Sony Pictures Entertainment (SPE),80000000.0,44076225.0,"June 28, 2018",PG,97.0,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']","[('Domestic', 167510016), ('International', 361073758), ('Worldwide', 528583774)]","['Genndy Tartakovsky', 'Genndy Tartakovsky', 'Michael McCullers', 'Michelle Murdocca', 'Mark Mothersbaugh', 'Tiësto', 'Joyce Arrastia', 'Scott Wills']","['Adam Sandler', 'Andy Samberg', 'Selena Gomez', 'Kevin James']"
Casino Royale,Sony Pictures Entertainment (SPE),150000000.0,40833156.0,"November 15, 2006",PG-13,144.0,"['Action', 'Adventure', 'Thriller']","[('Domestic', 167445960), ('International', 449055659), ('Worldwide', 616501619)]","['Martin Campbell', 'Neal Purvis', 'Robert Wade', 'Paul Haggis', 'Ian Fleming', 'Barbara Broccoli', 'Michael G. Wilson', 'David Arnold', 'Phil Meheux', 'Stuart Baird', 'Peter Lamont']","['Daniel Craig', 'Eva Green', 'Judi Dench', 'Jeffrey Wright']"
Meet the Parents,Universal Pictures,55000000.0,28623300.0,"October 6, 2000",PG-13,108.0,"['Comedy', 'Romance']","[('Domestic', 166244045), ('International', 164200000), ('Worldwide', 330444045)]","['Jay Roach', 'Greg Glienna', 'Mary Ruth Clarke', 'Greg Glienna', 'Mary Ruth Clarke', 'Jim Herzfeld', 'John Hamburg', 'Robert De Niro', 'Jay Roach', 'Jane Rosenthal', 'Nancy Tenenbaum', 'Randy Newman', 'Peter James', 'Greg Hayden', 'Jon Poll', 'Rusty Smith']","['Ben Stiller', 'Robert De Niro', 'Teri Polo', 'Blythe Danner']"
Fifty Shades of Grey,Universal Pictures,40000000.0,85171450.0,"February 11, 2015",R,125.0,"['Drama', 'Romance', 'Thriller']","[('Domestic', 166167230), ('International', 403484237), ('Worldwide', 569651467)]","['Sam Taylor-Johnson', 'Kelly Marcel', 'E.L. James', 'Dana Brunetti', 'Michael De Luca', 'E.L. James', 'Danny Elfman', 'Seamus McGarvey', 'Anne V. Coates', 'Lisa Gunning', 'Debra Neil-Fisher', 'David Wasco']","['Dakota Johnson', 'Jamie Dornan', 'Jennifer Ehle', 'Eloise Mumford']"
2012,Sony Pictures Entertainment (SPE),200000000.0,65237614.0,"November 11, 2009",PG-13,158.0,"['Action', 'Adventure', 'Sci-Fi']","[('Domestic', 166112167), ('International', 625105659), ('Worldwide', 791217826)]","['Roland Emmerich', 'Roland Emmerich', 'Harald Kloser', 'Larry Franco', 'Mark Gordon', 'Harald Kloser', 'Harald Kloser', 'Thomas Wanker', 'Dean Semler', 'David Brenner', 'Peter S. Elliot', 'Barry Chusid']","['John Cusack', 'Thandie Newton', 'Chiwetel Ejiofor', 'Amanda Peet']"
Robin Hood: Prince of Thieves,Warner Bros.,48000000.0,25625602.0,"June 14, 1991",,143.0,"['Action', 'Adventure', 'Drama', 'Romance']","[('Domestic', 165493908), ('International', 225000000), ('Worldwide', 390493908)]","['Kevin Reynolds', 'Pen Densham', 'Pen Densham', 'John Watson', 'Pen Densham', 'Richard Barton Lewis', 'John Watson', 'Michael Kamen', 'Douglas Milsome', 'Peter Boyle', 'John Graysmark']","['Kevin Costner', 'Morgan Freeman', 'Mary Elizabeth Mastrantonio', 'Christian Slater']"
Knives Out,Lionsgate,40000000.0,26769548.0,"November 21, 2019",PG-13,130.0,"['Comedy', 'Crime', 'Drama', 'Mystery', 'Thriller']","[('Domestic', 165363234), ('International', 146035067), ('Worldwide', 311398301)]","['Rian Johnson', 'Rian Johnson', 'Ram Bergman', 'Rian Johnson', 'Nathan Johnson', 'Steve Yedlin', 'Bob Ducsay', 'David Crank']","['Daniel Craig', 'Chris Evans', 'Ana de Armas', 'Jamie Lee Curtis']"
Kung Fu Panda 2,DreamWorks,150000000.0,47656302.0,"May 26, 2011",PG,90.0,"['Action', 'Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']","[('Domestic', 165249063), ('International', 500443218), ('Worldwide', 665692281)]","['Jennifer Yuh Nelson', 'Jonathan Aibel', 'Glenn Berger', 'Ethan Reiff', 'Cyrus Voris', 'Melissa Cobb', 'John Powell', 'Hans Zimmer', ""Damon O'Beirne"", 'Maryann Brandon', 'Clare Knight', 'Raymond Zibach']","['Jack Black', 'Angelina Jolie', 'Jackie Chan', 'Dustin Hoffman']"
Hannibal,Metro-Goldwyn-Mayer (MGM),87000000.0,58003121.0,"February 9, 2001",R,131.0,"['Crime', 'Drama', 'Thriller']","[('Domestic', 165092268), ('International', 186600000), ('Worldwide', 351692268)]","['Ridley Scott', 'Thomas Harris', 'David Mamet', 'Steven Zaillian', 'Dino De Laurentiis', 'Martha De Laurentiis', 'Ridley Scott', 'Hans Zimmer', 'John Mathieson', 'Pietro Scalia', 'Diego Loreggian', 'Norris Spencer']","['Anthony Hopkins', 'Julianne Moore', 'Gary Oldman', 'Ray Liotta']"
Catch Me If You Can,DreamWorks Distribution,52000000.0,30053627.0,"December 25, 2002",PG-13,141.0,"['Biography', 'Crime', 'Drama']","[('Domestic', 164615351), ('International', 187498961), ('Worldwide', 352114312)]","['Steven Spielberg', 'Jeff Nathanson', 'Frank Abagnale Jr.', 'Stan Redding', 'Walter F. Parkes', 'Steven Spielberg', 'John Williams', 'Janusz Kaminski', 'Michael Kahn', 'Jeannine Oppewall']","['Leonardo DiCaprio', 'Tom Hanks', 'Christopher Walken', 'Martin Sheen']"
The Proposal,Walt Disney Studios Motion Pictures,40000000.0,33627598.0,"June 17, 2009",PG-13,108.0,"['Comedy', 'Drama', 'Romance']","[('Domestic', 163958031), ('International', 153417000), ('Worldwide', 317375031)]","['Anne Fletcher', 'Peter Chiarelli', 'David Hoberman', 'Todd Lieberman', 'Aaron Zigman', 'Oliver Stapleton', 'Priscilla Nedd-Friendly', 'Nelson Coates']","['Sandra Bullock', 'Ryan Reynolds', 'Mary Steenburgen', 'Craig T. Nelson']"
The Pursuit of Happyness,Sony Pictures Entertainment (SPE),55000000.0,26541709.0,"December 15, 2006",PG-13,117.0,"['Biography', 'Drama']","[('Domestic', 163566459), ('International', 143561166), ('Worldwide', 307127625)]","['Gabriele Muccino', 'Steve Conrad', 'Todd Black', 'Jason Blumenthal', 'James Lassiter', 'Will Smith', 'Steve Tisch', 'Andrea Guerra', 'Phedon Papamichael', 'Hughes Winborne', 'J. Michael Riva']","['Will Smith', 'Thandie Newton', 'Jaden Smith', 'Brian Howe']"
Big Daddy,Sony Pictures Entertainment (SPE),34200000.0,41536370.0,"June 25, 1999",PG-13,93.0,"['Comedy', 'Drama']","[('Domestic', 163479795), ('International', 71322100), ('Worldwide', 234801895)]","['Dennis Dugan', 'Steve Franks', 'Steve Franks', 'Tim Herlihy', 'Adam Sandler', 'Sidney Ganis', 'Jack Giarraputo', 'Teddy Castellucci', 'Theo van de Sande', 'Jeff Gourson', 'Perry Andelin Blake']","['Adam Sandler', 'Joey Lauren Adams', 'Jon Stewart', 'Cole Sprouse']"
Clash of the Titans,Warner Bros.,125000000.0,61235105.0,"March 31, 2010",PG-13,106.0,"['Action', 'Adventure', 'Fantasy']","[('Domestic', 163214888), ('International', 330000105), ('Worldwide', 493214993)]","['Louis Leterrier', 'Travis Beacham', 'Phil Hay', 'Matt Manfredi', 'Beverley Cross', 'Kevin de la Noy', 'Basil Iwanyk', 'Ramin Djawadi', 'Peter Menzies Jr.', 'David Freeman', 'Vincent Tabaillon', 'Martin Walsh', 'Martin Laing']","['Sam Worthington', 'Liam Neeson', 'Ralph Fiennes', 'Jason Flemyng']"
The SpongeBob Movie: Sponge Out of Water,Paramount Pictures,74000000.0,55365012.0,"January 28, 2015",PG,92.0,"['Action', 'Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']","[('Domestic', 162994032), ('International', 162192000), ('Worldwide', 325186032)]","['Paul Tibbitt', 'Mike Mitchell', 'Jonathan Aibel', 'Glenn Berger', 'Stephen Hillenburg', 'Paul Tibbitt', 'Stephen Hillenburg', 'Derek Drymon', 'Tim Hill', 'Vincent Waller', 'Nicholas R. Jennings', 'Mary Parent', 'Paul Tibbitt', 'John Debney', 'Phil Meheux', 'David Ian Salter', 'Luke Freeborn']","['Tom Kenny', 'Antonio Banderas', 'Bill Fagerbakke', 'Clancy Brown']"
Batman Returns,Warner Bros.,80000000.0,45687711.0,"June 19, 1992",PG-13,126.0,"['Action', 'Crime', 'Fantasy']","[('Domestic', 162902340), ('International', 103990656), ('Worldwide', 266822354)]","['Tim Burton', 'Bob Kane', 'Daniel Waters', 'Sam Hamm', 'Daniel Waters', 'Tim Burton', 'Denise Di Novi', 'Danny Elfman', 'Stefan Czapsky', 'Bob Badami', 'Chris Lebenzon', 'Bo Welch']","['Michael Keaton', 'Danny DeVito', 'Michelle Pfeiffer', 'Christopher Walken']"
Django Unchained,The Weinstein Company,100000000.0,30122888.0,"December 25, 2012",R,165.0,"['Drama', 'Western']","[('Domestic', 162805434), ('International', 262562804), ('Worldwide', 425368238)]","['Quentin Tarantino', 'Quentin Tarantino', 'Reginald Hudlin', 'Pilar Savone', 'Stacey Sher', 'Robert Richardson', 'Fred Raskin', 'J. Michael Riva']","['Jamie Foxx', 'Christoph Waltz', 'Leonardo DiCaprio', 'Kerry Washington']"
A Bug's Life,Walt Disney Studios Motion Pictures,120000000.0,291121.0,"November 20, 1998",,95.0,"['Adventure', 'Animation', 'Comedy', 'Family']","[('Domestic', 162798565), ('International', 200460294), ('Worldwide', 363258859)]","['John Lasseter', 'Andrew Stanton', 'John Lasseter', 'Andrew Stanton', 'Joe Ranft', 'Andrew Stanton', 'Don McEnery', 'Bob Shaw', 'Darla K. Anderson', 'Kevin Reher', 'Randy Newman', 'Sharon Calahan', 'Lee Unkrich', 'William Cone']","['Kevin Spacey', 'Dave Foley', 'Julia Louis-Dreyfus', 'Hayden Panettiere']"
Jason Bourne,Universal Pictures,120000000.0,59215365.0,"July 27, 2016",PG-13,123.0,"['Action', 'Thriller']","[('Domestic', 162434410), ('International', 253050504), ('Worldwide', 415484914)]","['Paul Greengrass', 'Paul Greengrass', 'Christopher Rouse', 'Robert Ludlum', 'Matt Damon', 'Gregory Goodman', 'Paul Greengrass', 'Frank Marshall', 'Ben Smith', 'Jeffrey M. Weiner', 'David Buckley', 'John Powell', 'Barry Ackroyd', 'Christopher Rouse', 'Paul Kirby']","['Matt Damon', 'Tommy Lee Jones', 'Alicia Vikander', 'Vincent Cassel']"
Grown Ups,Sony Pictures Entertainment (SPE),80000000.0,40506562.0,"June 24, 2010",PG-13,102.0,['Comedy'],"[('Domestic', 162001186), ('International', 109456115), ('Worldwide', 271457301)]","['Dennis Dugan', 'Adam Sandler', 'Fred Wolf', 'Jack Giarraputo', 'Adam Sandler', 'Rupert Gregson-Williams', 'Theo van de Sande', 'Tom Costain', 'Perry Andelin Blake']","['Adam Sandler', 'Salma Hayek', 'Kevin James', 'Chris Rock']"
The Waterboy,Walt Disney Studios Motion Pictures,23000000.0,39414071.0,"November 6, 1998",PG-13,90.0,"['Comedy', 'Sport']","[('Domestic', 161491646), ('International', 24500000), ('Worldwide', 185991646)]","['Frank Coraci', 'Tim Herlihy', 'Adam Sandler', 'Jack Giarraputo', 'Robert Simonds', 'Alan Pasqua', 'Steven Bernstein', 'Tom Lewis', 'Perry Andelin Blake']","['Adam Sandler', 'Kathy Bates', 'Henry Winkler', 'Fairuza Balk']"
Ice Age: Continental Drift,Twentieth Century Fox,95000000.0,46629259.0,"June 27, 2012",PG,88.0,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']","[('Domestic', 161321843), ('International', 715922939), ('Worldwide', 877244782)]","['Steve Martino', 'Mike Thurmeier', 'Michael Berg', 'Jason Fuchs', 'Michael Berg', 'Lori Forte', 'John C. Donkin', 'Lori Forte', 'John Powell', 'Renato Falcão', 'Christopher Campbell', 'James Palumbo', 'David Ian Salter']","['Ray Romano', 'Denis Leary', 'John Leguizamo', 'Aziz Ansari']"
Straight Outta Compton,Universal Pictures,28000000.0,60200180.0,"August 14, 2015",R,147.0,"['Biography', 'Drama', 'History', 'Music']","[('Domestic', 161197785), ('International', 40437206), ('Worldwide', 201634991)]","['F. Gary Gray', 'Jonathan Herman', 'Andrea Berloff', 'S. Leigh Savidge', 'Alan Wenkus', 'Andrea Berloff', 'Matt Alvarez', 'Scott Bernstein', 'Dr. Dre', 'F. Gary Gray', 'Ice Cube', 'Tomica Wright', 'Joseph Trapanese', 'Matthew Libatique', 'Billy Fox', 'Michael Tronick', 'Shane Valentino']","[""O'Shea Jackson Jr."", 'Corey Hawkins', 'Jason Mitchell', 'Neil Brown Jr.']"
Die Another Day,Metro-Goldwyn-Mayer (MGM),142000000.0,47072040.0,"November 20, 2002",PG-13,133.0,"['Action', 'Adventure', 'Thriller']","[('Domestic', 160942139), ('International', 271028977), ('Worldwide', 431971116)]","['Lee Tamahori', 'Ian Fleming', 'Neal Purvis', 'Robert Wade', 'Barbara Broccoli', 'Michael G. Wilson', 'David Arnold', 'David Tattersall', 'Andrew MacRitchie', 'Christian Wagner', 'Peter Lamont']","['Pierce Brosnan', 'Halle Berry', 'Rosamund Pike', 'Toby Stephens']"
Shark Tale,DreamWorks Distribution,75000000.0,47604606.0,"September 23, 2004",PG,90.0,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']","[('Domestic', 160861908), ('International', 213721971), ('Worldwide', 374583879)]","['Bibo Bergeron', 'Vicky Jenson', 'Rob Letterman', 'Michael J. Wilson', 'Rob Letterman', 'Scott Aukerman', 'Alec Berg', 'Sean Bishop', 'BJ Porter', 'Jeff Schaffer', 'Lona Williams', 'David P. Smith', 'David Soren', 'Bill Damaschke', 'Janet Healy', 'Allison Lyon Segan', 'Jared Lee Gosselin', 'Hans Zimmer', 'Nick Fletcher', 'Peter Lonsdale', 'John Venzon', 'Daniel St. Pierre']","['Will Smith', 'Robert De Niro', 'Renée Zellweger', 'Angelina Jolie']"
How to Train Your Dragon: The Hidden World,Universal Pictures,129000000.0,55022245.0,"January 3, 2019",PG,104.0,"['Action', 'Adventure', 'Animation', 'Family', 'Fantasy']","[('Domestic', 160799505), ('International', 363584083), ('Worldwide', 524383588)]","['Dean DeBlois', 'Dean DeBlois', 'Cressida Cowell', 'Bonnie Arnold', 'Bradford Lewis', 'John Powell', 'Gil Zimmerman', 'John K. Carr', 'Pierre-Olivier Vincent']","['Jay Baruchel', 'America Ferrera', 'F. Murray Abraham', 'Cate Blanchett']"
The Heat,Twentieth Century Fox,43000000.0,39115043.0,"February 22, 1996",R,117.0,"['Action', 'Comedy', 'Crime']","[('Domestic', 159582188), ('International', 70348583), ('Worldwide', 229930771)]","['Paul Feig', 'Katie Dippold', 'Peter Chernin', 'Jenno Topping', 'Michael Andrews', 'Robert D. Yeoman', 'Jay Deuby', 'Brent White', 'Jefferson Sage']","['Sandra Bullock', 'Michael McDonald', 'Melissa McCarthy', 'Demián Bichir']"
Fantastic Beasts: The Crimes of Grindelwald,Warner Bros.,200000000.0,62163104.0,"October 12, 2018",PG-13,134.0,"['Adventure', 'Family', 'Fantasy']","[('Domestic', 159555901), ('International', 495300000), ('Worldwide', 654855901)]","['David Yates', 'J.K. Rowling', 'J.K. Rowling', 'David Heyman', 'Steve Kloves', 'J.K. Rowling', 'Lionel Wigram', 'James Newton Howard', 'Philippe Rousselot', 'Mark Day', 'Stuart Craig']","['Eddie Redmayne', 'Katherine Waterston', 'Dan Fogler', 'Johnny Depp']"
Halloween,Universal Pictures,10000000.0,76221545.0,"October 17, 2018",R,106.0,"['Crime', 'Horror', 'Thriller']","[('Domestic', 159342015), ('International', 96272926), ('Worldwide', 255614941)]","['David Gordon Green', 'John Carpenter', 'Debra Hill', 'Jeff Fradley', 'Danny McBride', 'David Gordon Green', 'Malek Akkad', 'Bill Block', 'Jason Blum', 'Cody Carpenter', 'John Carpenter', 'Daniel A. Davies', 'Michael Simmonds', 'Timothy Alverson', 'Richard A. Wright']","['Jamie Lee Curtis', 'Judy Greer', 'Andi Matichak', 'James Jude Courtney']"
The Sound of Music,Twentieth Century Fox,8200000.0,,"March 2, 1965",,172.0,"['Biography', 'Drama', 'Family', 'Musical', 'Romance']","[('Domestic', 159287539), ('International', 140790), ('Worldwide', 159428329)]","['Robert Wise', 'George Hurdalek', 'Howard Lindsay', 'Russel Crouse', 'Ernest Lehman', 'Maria von Trapp', 'Robert Wise', 'Ted D. McCord', 'William Reynolds', 'Boris Leven']","['Julie Andrews', 'Christopher Plummer', 'Eleanor Parker', 'Richard Haydn']"
1917,Universal Pictures,95000000.0,576216.0,"December 25, 2019",R,119.0,"['Drama', 'Thriller', 'War']","[('Domestic', 159227644), ('International', 225679098), ('Worldwide', 384906742)]","['Sam Mendes', 'Sam Mendes', 'Krysty Wilson-Cairns', 'Pippa Harris', 'Callum McDougall', 'Sam Mendes', 'Brian Oliver', 'Jayne-Ann Tenggren', 'Thomas Newman', 'Roger Deakins', 'Lee Smith', 'Dennis Gassner']","['Dean-Charles Chapman', 'George MacKay', 'Daniel Mays', 'Colin Firth']"
The Secret Life of Pets 2,Universal Pictures,80000000.0,46652680.0,"May 24, 2019",PG,86.0,"['Adventure', 'Animation', 'Comedy', 'Family']","[('Domestic', 158874395), ('International', 271176898), ('Worldwide', 430051293)]","['Chris Renaud', 'Jonathan del Val', 'Brian Lynch', 'Ken Daurio', 'Cinco Paul', 'Janet Healy', 'Christopher Meledandri', 'Alexandre Desplat', 'Tiffany Hillkurtz', 'Colin Stimpson']","['Patton Oswalt', 'Kevin Hart', 'Harrison Ford', 'Eric Stonestreet']"
Star Trek Beyond,Paramount Pictures,185000000.0,59253211.0,"July 20, 2016",PG-13,122.0,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']","[('Domestic', 158848340), ('International', 184623476), ('Worldwide', 343471816)]","['Justin Lin', 'Simon Pegg', 'Doug Jung', 'Gene Roddenberry', 'Roberto Orci', 'Patrick McKay', 'John D. Payne', 'J.J. Abrams', 'Justin Lin', 'Roberto Orci', 'Lindsey Weber', 'Michael Giacchino', 'Stephen F. Windon', ""Greg D'Auria"", 'Dylan Highsmith', 'Kelly Matsumoto', 'Steven Sprung', 'Andrew Murdock', 'Thomas E. Sanders']","['Chris Pine', 'Zachary Quinto', 'Karl Urban', 'Zoe Saldana']"
The Firm,Paramount Pictures,,25400000.0,"July 2, 1993",R,154.0,"['Drama', 'Mystery', 'Thriller']","[('Domestic', 158348367), ('International', 111900000), ('Worldwide', 270248367)]","['Sydney Pollack', 'John Grisham', 'David Rabe', 'Robert Towne', 'David Rayfiel', 'John Davis', 'Sydney Pollack', 'Scott Rudin', 'Dave Grusin', 'John Seale', 'Fredric Steinkamp', 'William Steinkamp', 'Richard Macdonald']","['Tom Cruise', 'Jeanne Tripplehorn', 'Gene Hackman', 'Hal Holbrook']"
The Longest Yard,Paramount Pictures,82000000.0,47606480.0,"May 27, 2005",PG-13,113.0,"['Comedy', 'Crime', 'Sport']","[('Domestic', 158119460), ('International', 33347096), ('Worldwide', 191466556)]","['Peter Segal', 'Al Ruddy', 'Tracy Keenan Wynn', 'Sheldon Turner', 'Jack Giarraputo', 'Teddy Castellucci', 'Dean Semler', 'Jeff Gourson', 'Perry Andelin Blake']","['Adam Sandler', 'Burt Reynolds', 'Chris Rock', 'Nelly']"
X,Twentieth Century Fox,75000000.0,54471475.0,"July 13, 2000",PG-13,104.0,"['Action', 'Adventure', 'Sci-Fi']","[('Domestic', 157299718), ('International', 139039810), ('Worldwide', 296339528)]","['Bryan Singer', 'Tom DeSanto', 'Bryan Singer', 'David Hayter', 'Lauren Shuler Donner', 'Ralph Winter', 'Michael Kamen', 'Newton Thomas Sigel', 'Steven Rosenblum', 'Kevin Stitt', 'John Wright', 'John Myhre']","['Patrick Stewart', 'Hugh Jackman', 'Ian McKellen', 'Famke Janssen']"
Scary Movie,Miramax,19000000.0,42346669.0,"July 7, 2000",R,88.0,['Comedy'],"[('Domestic', 157019771), ('International', 121000000), ('Worldwide', 278019771)]","['Keenen Ivory Wayans', 'Shawn Wayans', 'Marlon Wayans', 'Buddy Johnson', 'Phil Beauman', 'Jason Friedberg', 'Aaron Seltzer', 'Eric L. Gold', 'Lee R. Mayes', 'David Kitay', 'Francis Kenny', 'Mark Helfrich', 'Robb Wilson King']","['Anna Faris', 'Jon Abrahams', 'Marlon Wayans', 'Carmen Electra']"
