movie_title,domestic_distributor,budget,domestic_opening_sales,earliest_release,rating,runtime_minutes,genres,summary_sales,crew_list,cast_list
Terminator Genisys,Paramount Pictures,155000000.0,27018486.0,2015-06-25,PG-13,126.0,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']","[['Domestic', 89760956], ['International', 350842581], ['Worldwide', 440603537]]","['Alan Taylor', 'Laeta Kalogridis', 'Patrick Lussier', 'James Cameron', 'Gale Anne Hurd', 'David Ellison', 'Dana Goldberg', 'Lorne Balfe', 'Kramer Morgenthau', 'Roger Barton', 'Neil Spisak']","['Arnold Schwarzenegger', 'Jason Clarke', 'Emilia Clarke', 'Jai Courtney']"
Flightplan,Walt Disney Studios Motion Pictures,,24629938.0,2005-09-23,PG-13,98.0,"['Drama', 'Mystery', 'Thriller']","[['Domestic', 89707299], ['International', 133680000], ['Worldwide', 223387299]]","['Robert Schwentke', 'Peter A. Dowling', 'Billy Ray', 'Brian Grazer', 'James Horner', 'Florian Ballhaus', 'Thom Noble', 'Alec Hammond']","['Jodie Foster', 'Peter Sarsgaard', 'Sean Bean', 'Kate Beahan']"
Father of the Bride,Walt Disney Studios Motion Pictures,,7031146.0,1991-12-20,,105.0,"['Comedy', 'Family', 'Romance']","[['Domestic', 89325780], ['International', 89325780]]","['Charles Shyer', 'Frances Goodrich', 'Albert Hackett', 'Nancy Meyers', 'Charles Shyer', 'Carol Baum', 'Nancy Meyers', 'Howard Rosenman', 'Alan Silvestri', 'John Lindley', 'Richard Marks', 'Sandy Veneziano']","['Steve Martin', 'Diane Keaton', 'Martin Short', 'Kimberly Williams-Paisley']"
The Emperor's New Groove,Walt Disney Studios Motion Pictures,100000000.0,9812302.0,2000-12-15,,78.0,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']","[['Domestic', 89302687], ['International', 80025000], ['Worldwide', 169327687]]","['Mark Dindal', 'Chris Williams', 'Mark Dindal', 'David Reynolds', 'Stephen J. Anderson', 'Don Hall', 'John Norton', 'Roger Allers', 'Matthew Jacobs', 'Doug Frankel', 'Mark Kennedy', 'Mark Walton', 'Randy Fullmer', 'John Debney', 'Thomas Baker', 'Tom Finan', 'Pam Ziegenhagen', 'Paul A. Felix']","['David Spade', 'John Goodman', 'Eartha Kitt', 'Patrick Warburton']"
The Lone Ranger,Walt Disney Studios Motion Pictures,215000000.0,29210849.0,2013-07-03,PG-13,150.0,"['Action', 'Adventure', 'Western']","[['Domestic', 89302115], ['International', 171200000], ['Worldwide', 260502115]]","['Gore Verbinski', 'Justin Haythe', 'Ted Elliott', 'Terry Rossio', 'Ted Elliott', 'Terry Rossio', 'Justin Haythe', 'Jerry Bruckheimer', 'Gore Verbinski', 'Hans Zimmer', 'Bojan Bazelli', 'James Haygood', 'Craig Wood', 'Jess Gonchor', ""Mark 'Crash' McCreery""]","['Johnny Depp', 'Armie Hammer', 'William Fichtner', 'Tom Wilkinson']"
Taken 3,Twentieth Century Fox,48000000.0,39201657.0,2015-01-01,PG-13,108.0,"['Action', 'Thriller']","[['Domestic', 89256424], ['International', 237222717], ['Worldwide', 326479141]]","['Olivier Megaton', 'Luc Besson', 'Robert Mark Kamen', 'Luc Besson', 'Robert Mark Kamen', 'Luc Besson', 'Nathaniel Méchaly', 'Eric Kress', 'Audrey Simonaud', 'Nicolas Trembasiewicz', 'Sébastien Inizan']","['Liam Neeson', 'Forest Whitaker', 'Maggie Grace', 'Famke Janssen']"
Don't Breathe,Screen Gems,9900000.0,26411706.0,2016-08-25,R,88.0,"['Crime', 'Horror', 'Thriller']","[['Domestic', 89217875], ['International', 68612612], ['Worldwide', 157830487]]","['Fede Alvarez', 'Fede Alvarez', 'Rodo Sayagues', 'Fede Alvarez', 'Sam Raimi', 'Rob Tapert', 'Roque Baños', 'Pedro Luque', 'Eric L. Beason', 'Louise Ford', 'Gardner Gould', 'Naaman Marshall']","['Stephen Lang', 'Jane Levy', 'Dylan Minnette', 'Daniel Zovatto']"
Scream 3,Dimension Films,40000000.0,34713342.0,2000-02-04,R,116.0,"['Horror', 'Mystery']","[['Domestic', 89143175], ['International', 72691101], ['Worldwide', 161834276]]","['Wes Craven', 'Kevin Williamson', 'Ehren Kruger', 'Cathy Konrad', 'Marianne Maddalena', 'Kevin Williamson', 'Marco Beltrami', 'Peter Deming', 'Patrick Lussier', 'Bruce Alan Miller']","['David Arquette', 'Neve Campbell', 'Courteney Cox', 'Liev Schreiber']"
Oblivion,Universal Pictures,120000000.0,37054485.0,2013-04-10,PG-13,124.0,"['Action', 'Adventure', 'Sci-Fi']","[['Domestic', 89107235], ['International', 197061337], ['Worldwide', 286168572]]","['Joseph Kosinski', 'Karl Gajdusek', 'Michael Arndt', 'Joseph Kosinski', 'Peter Chernin', 'Dylan Clark', 'Duncan Henderson', 'Joseph Kosinski', 'Barry Levine', 'Anthony Gonzalez', 'M83', 'Joseph Trapanese', 'Claudio Miranda', 'Richard Francis-Bruce', 'Darren Gilford']","['Tom Cruise', 'Morgan Freeman', 'Andrea Riseborough', 'Olga Kurylenko']"
The Ugly Truth,Sony Pictures Entertainment (SPE),38000000.0,27605576.0,2009-02-26,R,96.0,"['Comedy', 'Romance']","[['Domestic', 88915214], ['International', 232767386], ['Worldwide', 321682600]]","['Robert Luketic', 'Nicole Eastman', 'Karen McCullah', 'Kirsten Smith', 'Nicole Eastman', 'Kimberly di Bonaventura', 'Gary Lucchesi', 'Deborah Jelin Newmyer', 'Steven Reuther', 'Tom Rosenberg', 'Aaron Zigman', 'Russell Carpenter', 'Lisa Zeno Churgin', 'Missy Stewart']","['Katherine Heigl', 'Gerard Butler', 'Bree Turner', 'Eric Winter']"
Percy Jackson & the Olympians: The Lightning Thief,Twentieth Century Fox,95000000.0,31236067.0,2010-02-10,PG,118.0,"['Adventure', 'Family', 'Fantasy']","[['Domestic', 88768303], ['International', 137728906], ['Worldwide', 226497209]]","['Chris Columbus', 'Craig Titley', 'Rick Riordan', 'Michael Barnathan', 'Chris Columbus', 'Mark Radcliffe', 'Karen Rosenfelt', 'Christophe Beck', 'Stephen Goldblatt', 'Peter Honess', 'Howard Cummings']","['Logan Lerman', 'Kevin McKidd', 'Steve Coogan', 'Brandon T. Jackson']"
Failure to Launch,Paramount Pictures,50000000.0,24411322.0,2006-03-09,PG-13,97.0,"['Comedy', 'Romance']","[['Domestic', 88715192], ['International', 41508966], ['Worldwide', 130224158]]","['Tom Dey', 'Tom J. Astle', 'Matt Ember', 'Scott Aversano', 'Scott Rudin', 'Rolfe Kent', 'Claudio Miranda', 'Steven Rosenblum', 'Jeremy Conway']","['Matthew McConaughey', 'Sarah Jessica Parker', 'Kathy Bates', 'Terry Bradshaw']"
The Muppets,Walt Disney Studios Motion Pictures,45000000.0,29239026.0,2011-11-23,PG,,"['Adventure', 'Comedy', 'Family', 'Musical']","[['Domestic', 88631237], ['International', 76553000], ['Worldwide', 165184237]]","['James Bobin', 'Jason Segel', 'Nicholas Stoller', 'Jim Henson', 'David Hoberman', 'Todd Lieberman', 'Christophe Beck', 'Don Burgess', 'James Thomas', 'Steve Saklad']","['Amy Adams', 'Jason Segel', 'Chris Cooper', 'Rashida Jones']"
Inside Man,Universal Pictures,45000000.0,28954945.0,2006-03-23,R,129.0,"['Crime', 'Drama', 'Mystery', 'Thriller']","[['Domestic', 88513495], ['International', 97490096], ['Worldwide', 186003591]]","['Spike Lee', 'Russell Gewirtz', 'Brian Grazer', 'Terence Blanchard', 'Matthew Libatique', 'Barry Alexander Brown', 'Wynn Thomas']","['Denzel Washington', 'Clive Owen', 'Jodie Foster', 'Christopher Plummer']"
Back to the Future Part III,Universal Pictures,40000000.0,19089645.0,1990-05-25,,118.0,"['Adventure', 'Comedy', 'Sci-Fi', 'Western']","[['Domestic', 88277583], ['International', 156800000], ['Worldwide', 244527583]]","['Robert Zemeckis', 'Robert Zemeckis', 'Bob Gale', 'Robert Zemeckis', 'Bob Gale', 'Bob Gale', 'Neil Canton', 'Bob Gale', 'Alan Silvestri', 'Dean Cundey', 'Harry Keramidas', 'Arthur Schmidt', 'Rick Carter']","['Michael J. Fox', 'Christopher Lloyd', 'Mary Steenburgen', 'Thomas F. Wilson']"
Waterworld,Universal Pictures,175000000.0,21171780.0,1995-07-28,PG-13,135.0,"['Action', 'Adventure', 'Sci-Fi']","[['Domestic', 88246220], ['International', 175972000], ['Worldwide', 264218220]]","['Kevin Reynolds', 'Peter Rader', 'David Twohy', 'Kevin Costner', 'John Davis', 'Charles Gordon', 'Lawrence Gordon', 'James Newton Howard', 'Dean Semler', 'Peter Boyle', 'Dennis Gassner']","['Kevin Costner', 'Jeanne Tripplehorn', 'Dennis Hopper', 'Tina Majorino']"
Starsky & Hutch,Warner Bros.,60000000.0,28103367.0,2004-03-05,PG-13,101.0,"['Comedy', 'Crime']","[['Domestic', 88237754], ['International', 82030996], ['Worldwide', 170268750]]","['Todd Phillips', 'William Blinn', 'Stevie Long', ""John O'Brien"", ""John O'Brien"", 'Todd Phillips', 'Scot Armstrong', 'William Blinn', 'Stuart Cornfeld', 'Akiva Goldsman', 'Tony Ludwig', 'Alan Riche', 'Theodore Shapiro', 'Barry Peterson', 'Leslie Jones', 'Ed Verreaux']","['Ben Stiller', 'Owen Wilson', 'Snoop Dogg', 'Vince Vaughn']"
Along Came Polly,Universal Pictures,42000000.0,27721185.0,2004-01-16,PG-13,90.0,"['Comedy', 'Romance']","[['Domestic', 88097164], ['International', 90214565], ['Worldwide', 178311729]]","['John Hamburg', 'John Hamburg', 'Danny DeVito', 'Michael Shamberg', 'Stacey Sher', 'Theodore Shapiro', 'Seamus McGarvey', 'William Kerr', 'Nick Moore', 'Andrew Laws']","['Ben Stiller', 'Jennifer Aniston', 'Debra Messing', 'Philip Seymour Hoffman']"
The Hand That Rocks the Cradle,Walt Disney Studios Motion Pictures,,7675016.0,1992-01-10,R,110.0,"['Drama', 'Thriller']","[['Domestic', 88036683], ['International', 88036683]]","['Curtis Hanson', 'Amanda Silver', 'David Madden', 'Graeme Revell', 'Robert Elswit', 'John F. Link', 'Edward Pisoni']","['Annabella Sciorra', 'Rebecca De Mornay', 'Matt McCoy', 'Ernie Hudson']"
Entrapment,Twentieth Century Fox,66000000.0,20145595.0,1999-04-30,PG-13,113.0,"['Action', 'Crime', 'Romance', 'Thriller']","[['Domestic', 87704396], ['International', 124700000], ['Worldwide', 212404396]]","['Jon Amiel', 'Ronald Bass', 'Michael Hertzberg', 'Ronald Bass', 'William Broyles Jr.', 'Sean Connery', 'Michael Hertzberg', 'Rhonda Tollefson', 'Christopher Young', 'Phil Meheux', 'Terry Rawlings', 'Norman Garwood']","['Sean Connery', 'Catherine Zeta-Jones', 'Ving Rhames', 'Will Patton']"
Peter Pan,Walt Disney Studios Motion Pictures,4000000.0,,1953-02-05,G,77.0,"['Adventure', 'Animation', 'Family', 'Fantasy', 'Musical']","[['Domestic', 87404651], ['International', 87404651]]","['Clyde Geronimi', 'Wilfred Jackson', 'Hamilton Luske', 'Jack Kinney', 'J.M. Barrie', 'Ted Sears', 'Erdman Penner', 'Bill Peet', 'Winston Hibler', 'Joe Rinaldi', 'Milt Banta', 'Ralph Wright', 'William Cottrell', 'Oliver Wallace', 'Donald Halliday']","['Bobby Driscoll', 'Kathryn Beaumont', 'Hans Conried', 'Bill Thompson']"
Pineapple Express,Sony Pictures Entertainment (SPE),27000000.0,23245025.0,2008-08-06,R,111.0,"['Action', 'Comedy', 'Crime']","[['Domestic', 87341380], ['International', 14283463], ['Worldwide', 101624843]]","['David Gordon Green', 'Seth Rogen', 'Evan Goldberg', 'Judd Apatow', 'Seth Rogen', 'Evan Goldberg', 'Judd Apatow', 'Shauna Robertson', 'Graeme Revell', 'Tim Orr', 'Craig Alpert', 'Chris L. Spellman']","['Seth Rogen', 'James Franco', 'Gary Cole', 'Danny McBride']"
Miss Peregrine's Home for Peculiar Children,Twentieth Century Fox,110000000.0,28871140.0,2016-09-28,PG-13,127.0,"['Adventure', 'Drama', 'Family', 'Fantasy', 'Thriller']","[['Domestic', 87242834], ['International', 209239612], ['Worldwide', 296482446]]","['Tim Burton', 'Ransom Riggs', 'Jane Goldman', 'Peter Chernin', 'Jenno Topping', 'Michael Higham', 'Matthew Margeson', 'Bruno Delbonnel', 'Chris Lebenzon', 'Gavin Bocquet']","['Eva Green', 'Asa Butterfield', 'Samuel L. Jackson', 'Judi Dench']"
Everest,MacGillivray Freeman Films,,364244.0,1998-03-06,,,"['Documentary', 'Short']","[['Domestic', 87178599], ['International', 40811529], ['Worldwide', 87178599]]","['David Breashears', 'Stephen Judson', 'Greg MacGillivray', 'Tim Cahill', 'Stephen Judson', 'Stephen Judson', 'Alec Lorimore', 'Greg MacGillivray', 'Daniel May', 'Steve Wood', 'David Breashears', 'Stephen Judson']","['Liam Neeson', 'Lhakpa Dorji', 'Dorje Sherpa', 'Ed Viesturs']"
Out of Africa,Universal Pictures,,3637290.0,1985-12-20,,161.0,"['Biography', 'Drama', 'Romance']","[['Domestic', 87071205], ['International', 140443000], ['Worldwide', 227514205]]","['Sydney Pollack', 'Karen Blixen', 'Judith Thurman', 'Errol Trzebinski', 'Kurt Luedtke', 'David Rayfiel', 'Sydney Pollack', 'John Barry', 'David Watkin', 'Pembroke J. Herring', 'Sheldon Kahn', 'Fredric Steinkamp', 'William Steinkamp', 'Stephen B. Grimes']","['Meryl Streep', 'Robert Redford', 'Klaus Maria Brandauer', 'Michael Kitchen']"
Sisters,Universal Pictures,30000000.0,13922855.0,2015-12-18,R,118.0,['Comedy'],"[['Domestic', 87044645], ['International', 17966408], ['Worldwide', 105011053]]","['Jason Moore', 'Paula Pell', 'Tina Fey', 'John S. Lyons', 'Jay Roach', 'Christophe Beck', 'Barry Peterson', 'Lee Haxall', 'Richard Hoover']","['Amy Poehler', 'Tina Fey', 'Maya Rudolph', 'Ike Barinholtz']"
Saw II,Lionsgate,4000000.0,31725652.0,2005-10-28,R,93.0,"['Horror', 'Mystery']","[['Domestic', 87039965], ['International', 60708540], ['Worldwide', 147748505]]","['Darren Lynn Bousman', 'Leigh Whannell', 'Darren Lynn Bousman', 'Mark Burg', 'Gregg Hoffman', 'Oren Koules', 'Charlie Clouser', 'David A. Armstrong', 'Kevin Greutert', 'David Hackl']","['Donnie Wahlberg', 'Beverley Mitchell', 'Franky G', 'Emmanuelle Vaugier']"
The Naked Gun 2½: The Smell of Fear,Paramount Pictures,23000000.0,20817139.0,1991-06-28,,85.0,"['Comedy', 'Crime']","[['Domestic', 86930411], ['International', 86930411]]","['David Zucker', 'Jim Abrahams', 'David Zucker', 'Jerry Zucker', 'David Zucker', 'Pat Proft', 'Robert K. Weiss', 'Ira Newborn', 'Robert M. Stevens', 'Christopher Greenbury', 'James R. Symons', 'John J. Lloyd']","['Leslie Nielsen', 'Priscilla Presley', 'George Kennedy', 'O.J. Simpson']"
The Campaign,Warner Bros.,,26588460.0,2012-08-09,R,85.0,['Comedy'],"[['Domestic', 86907746], ['International', 18000000], ['Worldwide', 104907746]]","['Jay Roach', 'Chris Henchy', 'Shawn Harwell', 'Adam McKay', 'Chris Henchy', 'Shawn Harwell', 'Will Ferrell', 'Zach Galifianakis', 'Adam McKay', 'Jay Roach', 'Theodore Shapiro', 'Jim Denault', 'Craig Alpert', 'Jon Poll', 'Michael Corenblith']","['Will Ferrell', 'Zach Galifianakis', 'Jason Sudeikis', 'Dylan McDermott']"
The War of the Roses,Twentieth Century Fox,,9488794.0,1989-12-08,,116.0,"['Comedy', 'Romance']","[['Domestic', 86888546], ['International', 73300000], ['Worldwide', 160188546]]","['Danny DeVito', 'Warren Adler', 'Michael Leeson', 'James L. Brooks', 'Arnon Milchan', 'David Newman', 'Stephen H. Burum', 'Lynzee Klingman', 'Ida Random']","['Michael Douglas', 'Kathleen Turner', 'Danny DeVito', 'Marianne Sägebrecht']"
The Amityville Horror,American International Pictures (AIP),,7843467.0,1979-07-27,,117.0,['Horror'],"[['Domestic', 86432000], ['International', 86432000]]","['Stuart Rosenberg', 'Sandor Stern', 'Jay Anson', 'George Lutz', 'Kathy Lutz', 'Elliot Geisinger', 'Ronald Saland', 'Lalo Schifrin', 'Fred J. Koenekamp', 'Robert Brown']","['James Brolin', 'Margot Kidder', 'Rod Steiger', 'Don Stroud']"
Presumed Innocent,Warner Bros.,,11718981.0,1990-07-27,,127.0,"['Mystery', 'Thriller']","[['Domestic', 86303188], ['International', 135000000], ['Worldwide', 221303188]]","['Alan J. Pakula', 'Scott Turow', 'Frank Pierson', 'Alan J. Pakula', 'Sydney Pollack', 'Mark Rosenberg', 'John Williams', 'Gordon Willis', 'Evan A. Lottman', 'George Jenkins']","['Harrison Ford', 'Raul Julia', 'Greta Scacchi', 'Brian Dennehy']"
Young Frankenstein,Twentieth Century Fox,2800000.0,,1974-12-15,,106.0,['Comedy'],"[['Domestic', 86273333], ['International', 86273333]]","['Mel Brooks', 'Gene Wilder', 'Mel Brooks', 'Mary Shelley', 'Michael Gruskoff', 'John Morris', 'Gerald Hirschfeld', 'John C. Howard', 'Dale Hennesy']","['Gene Wilder', 'Madeline Kahn', 'Marty Feldman', 'Peter Boyle']"
The Accountant,Warner Bros.,44000000.0,24710273.0,2016-10-13,R,128.0,"['Action', 'Crime', 'Drama', 'Thriller']","[['Domestic', 86260045], ['International', 68900000], ['Worldwide', 155160045]]","[""Gavin O'Connor"", 'Bill Dubuque', 'Lynette Howell Taylor', 'Mark Williams', 'Mark Isham', 'Seamus McGarvey', 'Richard Pearson', 'Keith P. Cunningham']","['Ben Affleck', 'Anna Kendrick', 'J.K. Simmons', 'Jon Bernthal']"
Dumb and Dumber To,Universal Pictures,40000000.0,36111775.0,2014-11-12,PG-13,109.0,['Comedy'],"[['Domestic', 86208010], ['International', 83629000], ['Worldwide', 169837010]]","['Bobby Farrelly', 'Peter Farrelly', 'Sean Anders', 'John Morris', 'Peter Farrelly', 'Bobby Farrelly', 'Bennett Yellin', 'Mike Cerrone', 'Bennett Yellin', 'Peter Farrelly', 'Bobby Farrelly', 'Riza Aziz', 'Bobby Farrelly', 'Peter Farrelly', 'Joey McFarland', 'Bradley Thomas', 'Charles B. Wessler', 'Empire of the Sun', 'Matthew F. Leonetti', 'Steven Rasch', 'Aaron Osborne']","['Jim Carrey', 'Jeff Daniels', 'Rob Riggle', 'Laurie Holden']"
The Emoji Movie,Sony Pictures Entertainment (SPE),50000000.0,24531923.0,2017-07-27,PG,86.0,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']","[['Domestic', 86089513], ['International', 131687133], ['Worldwide', 217776646]]","['Tony Leondis', 'Tony Leondis', 'Eric Siegel', 'Mike White', 'Tony Leondis', 'Eric Siegel', 'John Hoffman', 'Michelle Raimo', 'Patrick Doyle', 'William J. Caparella', 'Carlos Zaragoza']","['T.J. Miller', 'James Corden', 'Anna Faris', 'Maya Rudolph']"
Mean Girls,Paramount Pictures,17000000.0,24432195.0,2004-04-30,PG-13,97.0,['Comedy'],"[['Domestic', 86058055], ['International', 44068222], ['Worldwide', 130126277]]","['Mark Waters', 'Rosalind Wiseman', 'Tina Fey', 'Lorne Michaels', 'Rolfe Kent', 'Daryn Okada', 'Wendy Greene Bricmont', 'Cary White']","['Lindsay Lohan', 'Jonathan Bennett', 'Rachel McAdams', 'Tina Fey']"
Annie,Sony Pictures Entertainment (SPE),65000000.0,15861939.0,2014-12-17,PG,118.0,"['Comedy', 'Drama', 'Family', 'Musical']","[['Domestic', 85911262], ['International', 50942244], ['Worldwide', 136853506]]","['Will Gluck', 'Will Gluck', 'Aline Brosh McKenna', 'Thomas Meehan', 'Harold Gray', 'Jay Brown', 'Will Gluck', 'Jay-Z', 'James Lassiter', 'Jada Pinkett Smith', 'Caleeb Pinkett', 'Tyran Smith', 'Will Smith', 'Greg Kurstin', 'Michael Grady', 'Tia Nolan', 'Marcia Hinds']","['Quvenzhané Wallis', 'Cameron Diaz', 'Jamie Foxx', 'Rose Byrne']"
Alvin and the Chipmunks: The Road Chip,Twentieth Century Fox,,14287159.0,2015-12-18,PG,92.0,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy', 'Music']","[['Domestic', 85886987], ['International', 148911649], ['Worldwide', 234798636]]","['Walt Becker', 'Ross Bagdasarian', 'Janice Karman', 'Randi Mayem Singer', 'Adam Sztykiel', 'Ross Bagdasarian Jr.', 'Janice Karman', 'Mark Mothersbaugh', 'Peter Lyons Collister', 'Ryan Folsey', 'Richard Holland']","['Jason Lee', 'Justin Long', 'Matthew Gray Gubler', 'Jesse McCartney']"
Spy Kids 2: Island of Lost Dreams,Dimension Films,38000000.0,16711716.0,2002-08-07,PG,100.0,"['Action', 'Adventure', 'Comedy', 'Family', 'Sci-Fi']","[['Domestic', 85846429], ['International', 33876929], ['Worldwide', 119723358]]","['Robert Rodriguez', 'Robert Rodriguez', 'Elizabeth Avellan', 'Robert Rodriguez', 'John Debney', 'Robert Rodriguez', 'Robert Rodriguez', 'Robert Rodriguez', 'Robert Rodriguez']","['Alexa PenaVega', 'Daryl Sabara', 'Antonio Banderas', 'Carla Gugino']"
Alita: Battle Angel,Twentieth Century Fox,170000000.0,28525613.0,2019-02-05,PG-13,122.0,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']","[['Domestic', 85838210], ['International', 319142333], ['Worldwide', 404980543]]","['Robert Rodriguez', 'James Cameron', 'Laeta Kalogridis', 'Yukito Kishiro', 'James Cameron', 'Jon Landau', 'Junkie XL', 'Bill Pope', 'Stephen E. Rivkin', 'Ian Silverstein', 'Caylah Eddleblute', 'Steve Joyner']","['Rosa Salazar', 'Christoph Waltz', 'Jennifer Connelly', 'Mahershala Ali']"
Fury,Sony Pictures Entertainment (SPE),68000000.0,23702421.0,2014-10-17,R,134.0,"['Action', 'Drama', 'War']","[['Domestic', 85817906], ['International', 126004791], ['Worldwide', 211822697]]","['David Ayer', 'David Ayer', 'David Ayer', 'Bill Block', 'John Lesher', 'Ethan Smith', 'Steven Price', 'Roman Vasyanov', 'Jay Cassidy', 'Dody Dorn', 'Andrew Menzies']","['Brad Pitt', 'Shia LaBeouf', 'Logan Lerman', 'Michael Peña']"
Pokémon: The First Movie,Warner Bros.,30000000.0,31036678.0,1999-11-10,,96.0,"['Action', 'Adventure', 'Animation', 'Family', 'Fantasy', 'Sci-Fi', 'Sport']","[['Domestic', 85744662], ['International', 77900000], ['Worldwide', 163644662]]","['Kunihiko Yuyama', 'Michael Haigney', 'Satoshi Tajiri', 'Takeshi Shudo', 'Norman J. Grossfeld', 'Michael Haigney', 'John Touhey', 'Takeshi Shudo', 'Norman J. Grossfeld', 'Tomoyuki Igarashi', 'Takemoto Mori', 'Choji Yoshikawa', 'John Loeffler', 'Shinji Miyazaki', 'Ralph Schuckett', 'Wayne Sharpe', 'Hirokazu Tanaka', 'Hisao Shirai', 'Toshio Henmi', 'Yutaka Itô', 'John Loeffler']","['Veronica Taylor', 'Rachael Lillis', 'Eric Stuart', 'Jay Goede']"
Real Steel,Walt Disney Studios Motion Pictures,,27319677.0,2011-10-05,PG-13,127.0,"['Action', 'Drama', 'Sci-Fi', 'Sport']","[['Domestic', 85468508], ['International', 213800000], ['Worldwide', 299268508]]","['Shawn Levy', 'John Gatins', 'Dan Gilroy', 'Jeremy Leven', 'Richard Matheson', 'Shawn Levy', 'Susan Montford', 'Don Murphy', 'Danny Elfman', 'Mauro Fiore', 'Dean Zimmerman', 'Tom Meyer']","['Hugh Jackman', 'Evangeline Lilly', 'Dakota Goyo', 'Anthony Mackie']"
The SpongeBob SquarePants Movie,Paramount Pictures,30000000.0,32018216.0,2004-11-19,PG,87.0,"['Action', 'Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']","[['Domestic', 85417988], ['International', 55649139], ['Worldwide', 141067127]]","['Stephen Hillenburg', 'Mark Osborne', 'Derek Drymon', 'Stephen Hillenburg', 'Tim Hill', 'Stephen Hillenburg', 'Kent Osborne', 'Aaron Springer', 'Paul Tibbitt', 'Stephen Hillenburg', 'Albie Hecht', 'Stephen Hillenburg', 'Julia Pistor', 'Steve Belfer', 'Gregor Narholz', 'Jerzy Zielinski', 'Lynn Hobson', 'Nick Jennings', 'Chris L. Spellman']","['Tom Kenny', 'Jeffrey Tambor', 'Rodger Bumpass', 'Carolyn Lawrence']"
Power Rangers,Lionsgate,100000000.0,40300288.0,2017-03-22,PG-13,124.0,"['Action', 'Adventure', 'Sci-Fi']","[['Domestic', 85364450], ['International', 56972790], ['Worldwide', 142337240]]","['Dean Israelite', 'John Gatins', 'Matt Sazama', 'Burk Sharpless', 'Michele Mulroney', 'Kieran Mulroney', 'Haim Saban', 'Saburo Yatsude', 'Shotaro Ishinomori', 'Shuki Levy', 'Marty Bowen', 'Brian Casentini', 'Wyck Godfrey', 'Haim Saban', 'Brian Tyler', 'Matthew J. Lloyd', 'Martin Bernfeld', 'Dody Dorn', 'Andrew Menzies']","['Dacre Montgomery', 'Naomi Scott', 'RJ Cyler', 'Ludi Lin']"
Brother Bear,Walt Disney Studios Motion Pictures,,291940.0,2003-10-24,,85.0,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']","[['Domestic', 85336277], ['International', 165061521], ['Worldwide', 250397798]]","['Aaron Blaise', 'Robert Walker', 'Tab Murphy', 'Lorne Cameron', 'David Hoselton', 'Steve Bencich', 'Ron J. Friedman', 'Stephen J. Anderson', 'Stevie Wermers', 'Kevin Deters', 'Woody Woodman', 'Thom Enriquez', 'Kevin Harkey', 'Broose Johnson', 'John Norton', 'John Puglisi', 'Tim Hodge', 'Tom LaBaff', 'Ray Shenusay', 'Brian Pimental', 'Jim Story', 'Don Dougherty', 'Don Hall', 'Samuel Levine', 'Aurian Redson', 'Chris Williams', 'Jeff Hand', 'Sam Levine', 'Roger Allers', 'Chuck Williams', 'Phil Collins', 'Mark Mancina', 'Tim Mertens']","['Joaquin Phoenix', 'Jeremy Suarez', 'Rick Moranis', 'Jason Raize']"
Stripes,Columbia Pictures,,6130197.0,1981-06-26,R,106.0,"['Comedy', 'War']","[['Domestic', 85297000], ['International', 85297000]]","['Ivan Reitman', 'Len Blum', 'Daniel Goldberg', 'Harold Ramis', 'Daniel Goldberg', 'Ivan Reitman', 'Elmer Bernstein', 'Bill Butler', 'Harry Keller', 'Michael Luciano', 'Eva Ruggiero', 'James H. Spencer']","['Bill Murray', 'John Candy', 'Harold Ramis', 'Warren Oates']"
Anchorman: The Legend of Ron Burgundy,DreamWorks Distribution,26000000.0,28416365.0,2004-07-09,PG-13,94.0,['Comedy'],"[['Domestic', 85288303], ['International', 5361427], ['Worldwide', 90649730]]","['Adam McKay', 'Will Ferrell', 'Adam McKay', 'Judd Apatow', 'Alex Wurman', 'Thomas E. Ackerman', 'Brent White', 'Clayton Hartley']","['Will Ferrell', 'Christina Applegate', 'Steve Carell', 'Paul Rudd']"
Every Which Way but Loose,Warner Bros.,,10272294.0,1978-12-20,,114.0,"['Action', 'Comedy']","[['Domestic', 85196485], ['International', 85196485]]","['James Fargo', 'Jeremy Joe Kronsberg', 'Robert Daley', 'Rexford L. Metz', 'Joel Cox', 'Ferris Webster']","['Clint Eastwood', 'Sondra Locke', 'Geoffrey Lewis', ""Beverly D'Angelo""]"
Rocky II,United Artists,,6390537.0,1979-06-15,,119.0,"['Drama', 'Sport']","[['Domestic', 85182160], ['International', 5695], ['Worldwide', 85187855]]","['Sylvester Stallone', 'Sylvester Stallone', 'Robert Chartoff', 'Irwin Winkler', 'Bill Conti', 'Bill Butler', 'Stanford C. Allen']","['Sylvester Stallone', 'Talia Shire', 'Burt Young', 'Carl Weathers']"
