movie_title,domestic_distributor,budget,domestic_opening_sales,earliest_release,rating,runtime_minutes,genres,summary_sales,crew_list,cast_list
Cowboys & Aliens,Universal Pictures,163000000.0,36431290.0,"July 29, 2011",PG-13,119.0,"['Action', 'Sci-Fi', 'Thriller', 'Western']","[('Domestic', 100240551), ('International', 74581774), ('Worldwide', 174822325)]","['Jon Favreau', 'Roberto Orci', 'Alex Kurtzman', 'Damon Lindelof', 'Mark Fergus', 'Hawk Ostby', 'Mark Fergus', 'Hawk Ostby', 'Steve Oedekerk', 'Scott Mitchell Rosenberg', 'Brian Grazer', 'Ron Howard', 'Alex Kurtzman', 'Roberto Orci', 'Scott Mitchell Rosenberg', 'Harry Gregson-Williams', 'Matthew Libatique', 'Dan Lebental', 'Jim May', 'Scott Chambliss']","['Daniel Craig', 'Harrison Ford', 'Olivia Wilde', 'Abigail Spencer']"
Kingsman: The Golden Circle,Twentieth Century Fox,104000000.0,39023010.0,"September 20, 2017",R,141.0,"['Action', 'Adventure', 'Comedy', 'Crime', 'Thriller']","[('Domestic', 100234838), ('International', 310667824), ('Worldwide', 410902662)]","['Matthew Vaughn', 'Jane Goldman', 'Matthew Vaughn', 'Mark Millar', 'Dave Gibbons', 'Adam Bohling', 'David Reid', 'Matthew Vaughn', 'Henry Jackman', 'Matthew Margeson', 'George Richmond', 'Eddie Hamilton', 'Darren Gilford']","['Taron Egerton', 'Colin Firth', 'Mark Strong', 'Channing Tatum']"
Edge of Tomorrow,Warner Bros.,178000000.0,28760246.0,"May 28, 2014",PG-13,113.0,"['Action', 'Adventure', 'Sci-Fi']","[('Domestic', 100206256), ('International', 270335000), ('Worldwide', 370541256)]","['Doug Liman', 'Christopher McQuarrie', 'Jez Butterworth', 'John-Henry Butterworth', 'Hiroshi Sakurazaka', 'Jason Hoffs', 'Gregory Jacobs', 'Tom Lassally', 'Jeffrey Silver', 'Erwin Stoff', 'Christophe Beck', 'Dion Beebe', 'James Herbert', 'Laura Jennings', 'Oliver Scholl']","['Tom Cruise', 'Emily Blunt', 'Bill Paxton', 'Brendan Gleeson']"
The Hunchback of Notre Dame,Walt Disney Studios Motion Pictures,100000000.0,21037414.0,"June 21, 1996",,91.0,"['Animation', 'Drama', 'Family', 'Musical', 'Romance']","[('Domestic', 100138851), ('International', 225200000), ('Worldwide', 325338851)]","['Gary Trousdale', 'Kirk Wise', 'Tab Murphy', 'Victor Hugo', 'Tab Murphy', 'Irene Mecchi', 'Bob Tzudiker', 'Noni White', 'Jonathan Roberts', 'Kevin Harkey', 'Gaëtan Brizzi', 'Paul Brizzi', 'Ed Gombert', 'Brenda Chapman', 'Jeff Snow', 'Jim Capobianco', 'Denis Rich', 'Burny Mattinson', 'John Sanford', 'Kelly Wightman', 'James Fujii', 'Geefwee Boedoe', 'Floyd Norman', 'Francis Glebas', 'Kirk Hanson', 'Christine Blum', 'Sue C. Nichols', 'Will Finn', 'Don Hahn', 'Alan Menken', 'Ellen Keneshea']","['Demi Moore', 'Jason Alexander', 'Mary Kay Bergman', 'Corey Burton']"
Se7en,New Line Cinema,33000000.0,13949807.0,"September 22, 1995",R,127.0,"['Crime', 'Drama', 'Mystery', 'Thriller']","[('Domestic', 100125643), ('International', 227207916), ('Worldwide', 327333559)]","['David Fincher', 'Andrew Kevin Walker', 'Phyllis Carlyle', 'Arnold Kopelson', 'Howard Shore', 'Darius Khondji', 'Richard Francis-Bruce', 'Arthur Max', 'Soheil']","['Morgan Freeman', 'Brad Pitt', 'Kevin Spacey', 'Andrew Kevin Walker']"
Parenthood,Universal Pictures,,10506450.0,"August 2, 1989",,124.0,"['Comedy', 'Drama']","[('Domestic', 100047830), ('International', 26250000), ('Worldwide', 126297830)]","['Ron Howard', 'Lowell Ganz', 'Babaloo Mandel', 'Ron Howard', 'Lowell Ganz', 'Babaloo Mandel', 'Brian Grazer', 'Randy Newman', 'Donald McAlpine', 'Daniel P. Hanley', 'Mike Hill', 'Todd Hallowell']","['Steve Martin', 'Mary Steenburgen', 'Dianne Wiest', 'Jason Robards']"
You Don't Mess with the Zohan,Sony Pictures Entertainment (SPE),90000000.0,38531374.0,"June 5, 2008",PG-13,113.0,['Comedy'],"[('Domestic', 100018837), ('International', 104294563), ('Worldwide', 204313400)]","['Dennis Dugan', 'Adam Sandler', 'Robert Smigel', 'Judd Apatow', 'Jack Giarraputo', 'Adam Sandler', 'Rupert Gregson-Williams', 'Michael Barrett', 'Tom Costain', 'Perry Andelin Blake']","['Adam Sandler', 'John Turturro', 'Emmanuelle Chriqui', 'Nick Swardson']"
Passengers,Sony Pictures Entertainment (SPE),110000000.0,14869736.0,"December 21, 2016",PG-13,116.0,"['Drama', 'Romance', 'Sci-Fi', 'Thriller']","[('Domestic', 100014699), ('International', 203129453), ('Worldwide', 303144152)]","['Morten Tyldum', 'Jon Spaihts', 'Stephen Hamel', 'Michael Maher', 'Ori Marmur', 'Neal H. Moritz', 'Thomas Newman', 'Rodrigo Prieto', 'Maryann Brandon', 'Guy Hendrix Dyas']","['Jennifer Lawrence', 'Chris Pratt', 'Michael Sheen', 'Laurence Fishburne']"
Die Hard with a Vengeance,Twentieth Century Fox,90000000.0,22162245.0,"May 19, 1995",R,128.0,"['Action', 'Adventure', 'Thriller']","[('Domestic', 100012499), ('International', 266089167), ('Worldwide', 366101666)]","['John McTiernan', 'Jonathan Hensleigh', 'Roderick Thorp', 'John McTiernan', 'Michael Tadross', 'Michael Kamen', 'Peter Menzies Jr.', 'John Wright', 'Jackson De Govia']","['Bruce Willis', 'Jeremy Irons', 'Samuel L. Jackson', 'Graham Greene']"
Gnomeo & Juliet,Walt Disney Studios Motion Pictures,,25356909.0,"February 10, 2011",,84.0,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy', 'Romance']","[('Domestic', 99967670), ('International', 94000000), ('Worldwide', 193967670)]","['Kelly Asbury', 'Rob Sprackling', 'Johnny Smith', 'Andy Riley', 'Kevin Cecil', 'Kelly Asbury', 'Steve Hamilton Shaw', 'Andy Riley', 'Kevin Cecil', 'Mark Burton', 'Emily Cook', 'Kathy Greenberg', 'Steve Hamilton Shaw', 'Kelly Asbury', 'Rob Sprackling', 'Johnny Smith', 'William Shakespeare', 'Arthur Brooke', 'Baker Bloodworth', 'David Furnish', 'Steve Hamilton Shaw', 'Chris Bacon', 'James Newton Howard', 'Elton John', 'Catherine Apple', 'Richard Chen', 'Karen deJong']","['James McAvoy', 'Emily Blunt', 'Maggie Smith', 'Ashley Jensen']"
Christopher Robin,Walt Disney Studios Motion Pictures,75000000.0,24585139.0,"August 1, 2018",PG,104.0,"['Adventure', 'Comedy', 'Drama', 'Family', 'Fantasy']","[('Domestic', 99215042), ('International', 98529335), ('Worldwide', 197744377)]","['Marc Forster', 'A.A. Milne', 'Ernest Shepard', 'Alex Ross Perry', 'Tom McCarthy', 'Allison Schroeder', 'Greg Brooker', 'Mark Steven Johnson', 'Kristin Burr', 'Brigham Taylor', 'Jon Brion', 'Geoff Zanelli', 'Matthias Koenigswieser', 'Matt Chesse', 'Jennifer Williams']","['Ewan McGregor', 'Hayley Atwell', 'Bronte Carmichael', 'Mark Gatiss']"
Hercules,Walt Disney Studios Motion Pictures,85000000.0,249567.0,"June 15, 1997",,93.0,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy', 'Musical', 'Romance']","[('Domestic', 99112101), ('International', 153600000), ('Worldwide', 252712101)]","['Ron Clements', 'John Musker', 'Ron Clements', 'John Musker', 'Don McEnery', 'Bob Shaw', 'Irene Mecchi', 'Kaan Kalyon', 'Kelly Wightman', 'Randy Cartwright', 'John Ramirez', 'Jeff Snow', 'Vance Gerry', 'Kirk Hanson', 'Tamara Lusher', 'Francis Glebas', 'Mark Kennedy', 'Bruce Morris', 'Don Dougherty', 'Thom Enriquez', 'Ron Clements', 'Alice Dewey Goldstone', 'John Musker', 'Alan Menken', 'Rasoul Azadani', 'Tom Finan', 'Robert W. Hedland', 'Gerald Scarfe']","['Tate Donovan', 'Susan Egan', 'James Woods', 'Josh Keaton']"
Olympus Has Fallen,FilmDistrict,70000000.0,30373794.0,"March 20, 2013",R,119.0,"['Action', 'Thriller']","[('Domestic', 98925640), ('International', 71344561), ('Worldwide', 170270201)]","['Antoine Fuqua', 'Creighton Rothenberger', 'Katrin Benedikt', 'Gerard Butler', 'Ed Cathell III', 'Antoine Fuqua', 'Mark Gill', 'Danny Lerner', 'Alan Siegel', 'Trevor Morris', 'Conrad W. Hall', 'John Refoua', 'Derek R. Hill']","['Gerard Butler', 'Aaron Eckhart', 'Morgan Freeman', 'Angela Bassett']"
The Green Hornet,Sony Pictures Entertainment (SPE),120000000.0,33526876.0,"January 12, 2011",PG-13,119.0,"['Action', 'Comedy', 'Crime']","[('Domestic', 98780042), ('International', 129037206), ('Worldwide', 227817248)]","['Michel Gondry', 'Seth Rogen', 'Evan Goldberg', 'George W. Trendle', 'Neal H. Moritz', 'James Newton Howard', 'John Schwartzman', 'Michael Tronick', 'Owen Paterson']","['Seth Rogen', 'Jay Chou', 'Christoph Waltz', 'Cameron Diaz']"
Date Night,Twentieth Century Fox,55000000.0,25207599.0,"April 8, 2010",PG-13,88.0,"['Comedy', 'Crime', 'Romance', 'Thriller']","[('Domestic', 98711404), ('International', 53552476), ('Worldwide', 152263880)]","['Shawn Levy', 'Josh Klausner', 'Shawn Levy', 'Christophe Beck', 'Dean Semler', 'Dean Zimmerman', 'David Gropman']","['Steve Carell', 'Tina Fey', 'Mark Wahlberg', 'Taraji P. Henson']"
The Color Purple,Warner Bros.,,1710333.0,"December 20, 1985",,154.0,['Drama'],"[('Domestic', 98467863), ('International', 98467863)]","['Steven Spielberg', 'Menno Meyjes', 'Alice Walker', 'Quincy Jones', 'Kathleen Kennedy', 'Frank Marshall', 'Steven Spielberg', 'Quincy Jones', 'Allen Daviau', 'Michael Kahn', 'J. Michael Riva']","['Danny Glover', 'Whoopi Goldberg', 'Oprah Winfrey', 'Margaret Avery']"
Meet the Robinsons,Walt Disney Studios Motion Pictures,,25123781.0,"March 23, 2007",G,95.0,"['Adventure', 'Animation', 'Comedy', 'Family', 'Sci-Fi']","[('Domestic', 97822171), ('International', 71510863), ('Worldwide', 169333034)]","['Stephen J. Anderson', 'Jon Bernstein', 'Michelle Bochner Spitz', 'Don Hall', 'Nathan Greno', 'Aurian Redson', 'Joseph Mateo', 'Stephen J. Anderson', 'William Joyce', 'Diego Garzon', 'Dorothy McKim', 'Danny Elfman', 'Ellen Keneshea']","['Daniel Hansen', 'Wesley Singerman', 'Angela Bassett', 'Jordan Fry']"
Yes Man,Warner Bros.,70000000.0,18262471.0,"December 18, 2008",PG-13,104.0,"['Comedy', 'Romance']","[('Domestic', 97690976), ('International', 125550661), ('Worldwide', 223241637)]","['Peyton Reed', 'Nicholas Stoller', 'Jarrad Paul', 'Andrew Mogel', 'Danny Wallace', 'David Heyman', 'Richard D. Zanuck', 'Mark Oliver Everett', 'Lyle Workman', 'Robert D. Yeoman', 'Craig Alpert', 'Andrew Laws']","['Jim Carrey', 'Zooey Deschanel', 'Bradley Cooper', 'John Michael Higgins']"
Sausage Party,Sony Pictures Entertainment (SPE),19000000.0,34263534.0,"August 11, 2016",R,89.0,"['Adventure', 'Animation', 'Comedy', 'Fantasy']","[('Domestic', 97685686), ('International', 43019636), ('Worldwide', 140705322)]","['Greg Tiernan', 'Conrad Vernon', 'Kyle Hunter', 'Ariel Shaffir', 'Seth Rogen', 'Evan Goldberg', 'Seth Rogen', 'Evan Goldberg', 'Jonah Hill', 'Megan Ellison', 'Evan Goldberg', 'Seth Rogen', 'Conrad Vernon', 'Christopher Lennertz', 'Alan Menken', 'Kevin Pavlovic', 'Kyle McQueen']","['Seth Rogen', 'Kristen Wiig', 'Jonah Hill', 'Alistair Abell']"
Inspector Gadget,Walt Disney Studios Motion Pictures,90000000.0,21889138.0,"July 23, 1999",PG,78.0,"['Action', 'Adventure', 'Comedy', 'Crime', 'Family', 'Sci-Fi']","[('Domestic', 97403112), ('International', 37000000), ('Worldwide', 134403112)]","['David Kellogg', 'Andy Heyward', 'Jean Chalopin', 'Bruno Bianchi', 'Dana Olsen', 'Kerry Ehrin', 'Kerry Ehrin', 'Zak Penn', 'Roger Birnbaum', 'Andy Heyward', 'Jordan Kerner', 'John Debney', 'Adam Greenberg', 'Alan Cody', 'Thom Noble', 'Leslie Dilley', 'Michael White']","['Matthew Broderick', 'Rupert Everett', 'Joely Fisher', 'Michelle Trachtenberg']"
Public Enemies,Universal Pictures,100000000.0,25271675.0,"June 24, 2009",R,140.0,"['Biography', 'Crime', 'Drama', 'History']","[('Domestic', 97104620), ('International', 117000000), ('Worldwide', 214104620)]","['Michael Mann', 'Ronan Bennett', 'Michael Mann', 'Ann Biderman', 'Bryan Burrough', 'Michael Mann', 'Kevin Misher', 'Elliot Goldenthal', 'Dante Spinotti', 'Jeffrey Ford', 'Paul Rubell', 'Nathan Crowley']","['Christian Bale', 'Johnny Depp', 'Christian Stolte', 'Jason Clarke']"
The Social Network,Sony Pictures Entertainment (SPE),40000000.0,22445653.0,"October 1, 2010",PG-13,,"['Biography', 'Drama']","[('Domestic', 96962694), ('International', 127957681), ('Worldwide', 224920375)]","['David Fincher', 'Aaron Sorkin', 'Ben Mezrich', 'Dana Brunetti', 'Ceán Chaffin', 'Michael De Luca', 'Scott Rudin', 'Trent Reznor', 'Atticus Ross', 'Jeff Cronenweth', 'Kirk Baxter', 'Angus Wall', 'Donald Graham Burt']","['Jesse Eisenberg', 'Andrew Garfield', 'Justin Timberlake', 'Rooney Mara']"
Schindler's List,Universal Pictures,22000000.0,656636.0,"December 15, 1993",R,195.0,"['Biography', 'Drama', 'History']","[('Domestic', 96898818), ('International', 225262427), ('Worldwide', 322161245)]","['Steven Spielberg', 'Thomas Keneally', 'Steven Zaillian', 'Branko Lustig', 'Gerald R. Molen', 'Steven Spielberg', 'John Williams', 'Janusz Kaminski', 'Michael Kahn', 'Allan Starski']","['Liam Neeson', 'Ralph Fiennes', 'Ben Kingsley', 'Caroline Goodall']"
Downton Abbey,Focus Features,13000000.0,31033665.0,"September 12, 2019",PG,122.0,"['Drama', 'Romance']","[('Domestic', 96854135), ('International', 96966620), ('Worldwide', 237860050)]","['Michael Engler', 'Julian Fellowes', 'Julian Fellowes', 'Julian Fellowes', 'Gareth Neame', 'Liz Trubridge', 'John Lunn', 'Ben Smithard', 'Mark Day', 'Donal Woods']","['Stephen Campbell Moore', 'Michael Fox', 'Lesley Nicol', 'Sophie McShera']"
The Others,Miramax,17000000.0,14089952.0,"August 10, 2001",PG-13,101.0,"['Horror', 'Mystery', 'Thriller']","[('Domestic', 96522687), ('International', 113424350), ('Worldwide', 209947037)]","['Alejandro Amenábar', 'Alejandro Amenábar', 'Fernando Bovaira', 'José Luis Cuerda', 'Sunmin Park', 'Alejandro Amenábar', 'Javier Aguirresarobe', 'Nacho Ruiz Capillas', 'Benjamín Fernández']","['Nicole Kidman', 'Christopher Eccleston', 'Fionnula Flanagan', 'Alakina Mann']"
Legally Blonde,Metro-Goldwyn-Mayer (MGM),18000000.0,20377426.0,"July 13, 2001",,96.0,"['Comedy', 'Romance']","[('Domestic', 96520674), ('International', 45254005), ('Worldwide', 141774679)]","['Robert Luketic', 'Amanda Brown', 'Karen McCullah', 'Kirsten Smith', 'Ric Kidney', 'Marc Platt', 'Rolfe Kent', 'Anthony B. Richmond', 'Anita Brandt Burgoyne', 'Garth Craven', 'Missy Stewart']","['Reese Witherspoon', 'Luke Wilson', 'Selma Blair', 'Matthew Davis']"
Panic Room,Sony Pictures Entertainment (SPE),48000000.0,30056751.0,"March 29, 2002",R,112.0,"['Crime', 'Drama', 'Thriller']","[('Domestic', 96397334), ('International', 100682212), ('Worldwide', 197079546)]","['David Fincher', 'David Koepp', 'Ceán Chaffin', 'Judy Hofflund', 'David Koepp', 'Gavin Polone', 'Howard Shore', 'Conrad W. Hall', 'Darius Khondji', 'James Haygood', 'Angus Wall', 'Arthur Max']","['Jodie Foster', 'Kristen Stewart', 'Forest Whitaker', 'Dwight Yoakam']"
Rocketman,Paramount Pictures,40000000.0,25725722.0,"May 24, 2019",R,121.0,"['Biography', 'Drama', 'Music', 'Musical']","[('Domestic', 96368160), ('International', 98811139), ('Worldwide', 195179299)]","['Dexter Fletcher', 'Lee Hall', 'Adam Bohling', 'David Furnish', 'David Reid', 'Matthew Vaughn', 'Matthew Margeson', 'George Richmond', 'Chris Dickens', 'Peter Francis', 'Marcus Rowland']","['Taron Egerton', 'Jamie Bell', 'Richard Madden', 'Bryce Dallas Howard']"
Dead Poets Society,Walt Disney Studios Motion Pictures,,340456.0,"June 2, 1989",,128.0,"['Comedy', 'Drama']","[('Domestic', 95860116), ('International', 140000000), ('Worldwide', 235860116)]","['Peter Weir', 'Tom Schulman', 'Steven Haft', 'Paul Junger Witt', 'Tony Thomas', 'Maurice Jarre', 'John Seale', 'William M. Anderson', 'Wendy Stites']","['Robin Williams', 'Robert Sean Leonard', 'Ethan Hawke', 'Josh Charles']"
Zero Dark Thirty,Sony Pictures Entertainment (SPE),40000000.0,417150.0,"December 19, 2012",R,157.0,"['Drama', 'History', 'Thriller', 'War']","[('Domestic', 95720716), ('International', 37100000), ('Worldwide', 132820716)]","['Kathryn Bigelow', 'Mark Boal', 'Kathryn Bigelow', 'Mark Boal', 'Megan Ellison', 'Alexandre Desplat', 'Greig Fraser', 'William Goldenberg', 'Dylan Tichenor', 'Jeremy Hindle']","['Jessica Chastain', 'Joel Edgerton', 'Chris Pratt', 'Mark Strong']"
Norbit,DreamWorks,60000000.0,34195434.0,"February 9, 2007",PG-13,103.0,"['Comedy', 'Romance']","[('Domestic', 95673607), ('International', 64140883), ('Worldwide', 159814490)]","['Brian Robbins', 'Eddie Murphy', 'Charlie Murphy', 'Jay Scherick', 'David Ronn', 'Eddie Murphy', 'Charlie Murphy', 'John Davis', 'Eddie Murphy', 'David Newman', 'Clark Mathis', 'Ned Bastille', 'Clay A. Griffith']","['Eddie Murphy', 'Thandie Newton', 'Terry Crews', 'Clifton Powell']"
Cold Mountain,Miramax,79000000.0,14500000.0,"December 25, 2003",R,154.0,"['Adventure', 'Drama', 'History', 'Romance', 'War']","[('Domestic', 95636509), ('International', 77377000), ('Worldwide', 173013509)]","['Anthony Minghella', 'Charles Frazier', 'Anthony Minghella', 'Albert Berger', 'William Horberg', 'Sydney Pollack', 'Ron Yerxa', 'Gabriel Yared', 'John Seale', 'Walter Murch', 'Dante Ferretti']","['Jude Law', 'Nicole Kidman', 'Renée Zellweger', 'Eileen Atkins']"
Arthur,Warner Bros.,,2719534.0,"July 17, 1981",,97.0,"['Comedy', 'Romance']","[('Domestic', 95461682), ('International', 95461682)]","['Steve Gordon', 'Steve Gordon', 'Robert Greenhut', 'Burt Bacharach', 'Fred Schuler', 'Susan E. Morse', 'Stephen Hendrickson']","['Dudley Moore', 'Liza Minnelli', 'John Gielgud', 'Geraldine Fitzgerald']"
Sex and the City 2,Warner Bros.,100000000.0,31001870.0,"May 27, 2010",R,146.0,"['Comedy', 'Drama', 'Romance']","[('Domestic', 95347692), ('International', 195397363), ('Worldwide', 290745055)]","['Michael Patrick King', 'Michael Patrick King', 'Candace Bushnell', 'Darren Star', 'Michael Patrick King', 'John P. Melfi', 'Sarah Jessica Parker', 'Darren Star', 'Aaron Zigman', 'John Thomas', 'Michael Berenbaum', 'Jeremy Conway']","['Sarah Jessica Parker', 'Kim Cattrall', 'Kristin Davis', 'Cynthia Nixon']"
Michael,New Line Cinema,,17435711.0,"December 25, 1996",PG,105.0,"['Comedy', 'Drama', 'Fantasy']","[('Domestic', 95318203), ('International', 24400000), ('Worldwide', 119718203)]","['Nora Ephron', 'Peter Dexter', 'Jim Quinlan', 'Nora Ephron', 'Delia Ephron', 'Peter Dexter', 'Jim Quinlan', 'Sean Daniel', 'Nora Ephron', 'James Jacks', 'Randy Newman', 'John Lindley', 'Geraldine Peroni', 'Dan Davis']","['John Travolta', 'Andie MacDowell', 'William Hurt', 'Bob Hoskins']"
The Princess Diaries 2: Royal Engagement,Walt Disney Studios Motion Pictures,40000000.0,22956453.0,"August 11, 2004",,113.0,"['Comedy', 'Family', 'Romance']","[('Domestic', 95170481), ('International', 39564000), ('Worldwide', 134734481)]","['Garry Marshall', 'Meg Cabot', 'Gina Wendkos', 'Shonda Rhimes', 'Shonda Rhimes', 'Debra Martin Chase', 'Whitney Houston', 'Mario Iscovich', 'John Debney', 'Charles Minsky', 'Bruce Green', 'Albert Brenner']","['Anne Hathaway', 'Callum Blue', 'Julie Andrews', 'Hector Elizondo']"
42,Warner Bros.,40000000.0,27487144.0,"April 12, 2013",PG-13,128.0,"['Biography', 'Drama', 'Sport']","[('Domestic', 95020213), ('International', 2450488), ('Worldwide', 97470701)]","['Brian Helgeland', 'Brian Helgeland', 'Thomas Tull', 'Mark Isham', 'Don Burgess', 'Peter McNulty', 'Kevin Stitt', 'Richard Hoover']","['Chadwick Boseman', 'T.R. Knight', 'Harrison Ford', 'Nicole Beharie']"
Unbreakable,Walt Disney Studios Motion Pictures,75000000.0,30330771.0,"November 22, 2000",PG-13,106.0,"['Drama', 'Mystery', 'Sci-Fi', 'Thriller']","[('Domestic', 95011339), ('International', 153106782), ('Worldwide', 248118121)]","['M. Night Shyamalan', 'M. Night Shyamalan', 'Barry Mendel', 'Sam Mercer', 'M. Night Shyamalan', 'James Newton Howard', 'Eduardo Serra', 'Dylan Tichenor', 'Larry Fulton']","['Bruce Willis', 'Samuel L. Jackson', 'Robin Wright', 'Spencer Treat Clark']"
The Book of Eli,Warner Bros.,80000000.0,32789494.0,"January 14, 2010",R,118.0,"['Action', 'Adventure', 'Drama', 'Thriller']","[('Domestic', 94835059), ('International', 62272696), ('Worldwide', 157107755)]","['Albert Hughes', 'Allen Hughes', 'Gary Whitta', 'Broderick Johnson', 'Andrew A. Kosove', 'Joel Silver', 'David Valdes', 'Denzel Washington', 'Atticus Ross', 'Leopold Ross', 'Claudia Sarne', 'Don Burgess', 'Cindy Mollo', 'Gae S. Buckley']","['Denzel Washington', 'Mila Kunis', 'Ray Stevenson', 'Gary Oldman']"
"10,000 BC",Warner Bros.,105000000.0,35867488.0,"March 5, 2008",PG-13,109.0,"['Action', 'Adventure', 'Drama', 'Fantasy', 'History']","[('Domestic', 94784201), ('International', 175000000), ('Worldwide', 269784201)]","['Roland Emmerich', 'Roland Emmerich', 'Harald Kloser', 'Roland Emmerich', 'Mark Gordon', 'Michael Wimer', 'Harald Kloser', 'Thomas Wanker', 'Ueli Steiger', 'Alexander Berner', 'Jean-Vincent Puzos']","['Camilla Belle', 'Steven Strait', 'Marco Khan', 'Cliff Curtis']"
Beverly Hills Chihuahua,Walt Disney Studios Motion Pictures,,29300465.0,"September 30, 2008",PG,91.0,"['Adventure', 'Comedy', 'Drama', 'Family', 'Romance']","[('Domestic', 94514402), ('International', 54778086), ('Worldwide', 149292488)]","['Raja Gosnell', 'Analisa LaBianco', 'Jeffrey Bushell', 'Jeffrey Bushell', 'David Hoberman', 'John Jacobs', 'Todd Lieberman', 'Heitor Pereira', 'Phil Meheux', 'Sabrina Plisco', 'Bill Boes']","['Drew Barrymore', 'George Lopez', 'Piper Perabo', 'Manolo Cardona']"
Saturday Night Fever,Paramount Pictures,,3878099.0,"December 16, 1977",R,118.0,"['Drama', 'Music']","[('Domestic', 94213184), ('International', 142900000), ('Worldwide', 237113184)]","['John Badham', 'Nik Cohn', 'Norman Wexler', 'Robert Stigwood', 'Barry Gibb', 'Maurice Gibb', 'Robin Gibb', 'Ralf D. Bode', 'David Rawlins', 'Charles Bailey']","['John Travolta', 'Karen Lynn Gorney', 'Barry Miller', 'Joseph Cali']"
Julie & Julia,Sony Pictures Entertainment (SPE),40000000.0,20027956.0,"August 6, 2009",PG-13,123.0,"['Biography', 'Drama', 'Romance']","[('Domestic', 94125426), ('International', 35415096), ('Worldwide', 129540522)]","['Nora Ephron', 'Nora Ephron', 'Julie Powell', 'Julia Child', ""Alex Prud'homme"", 'Nora Ephron', 'Laurence Mark', 'Amy Robinson', 'Eric Steel', 'Alexandre Desplat', 'Stephen Goldblatt', 'Richard Marks', 'Mark Ricker']","['Amy Adams', 'Meryl Streep', 'Chris Messina', 'Stanley Tucci']"
The Mask of Zorro,Sony Pictures Entertainment (SPE),95000000.0,22525855.0,"July 17, 1998",PG-13,136.0,"['Action', 'Adventure', 'Comedy', 'Romance', 'Thriller', 'Western']","[('Domestic', 94095523), ('International', 156193000), ('Worldwide', 250288523)]","['Martin Campbell', 'Johnston McCulley', 'Ted Elliott', 'Terry Rossio', 'Randall Jahnson', 'John Eskow', 'Ted Elliott', 'Terry Rossio', 'Doug Claybourne', 'David Foster', 'James Horner', 'Phil Meheux', 'Thom Noble', 'Cecilia Montiel']","['Antonio Banderas', 'Anthony Hopkins', 'Catherine Zeta-Jones', 'José María de Tavira']"
